index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
1327,"영상편집(포토,일러,프리미어,에펙,시네마4D)",윤성회계캐드컴퓨터학원,40,1123800,10,40.5,,08_문화 예술 디자인 방송,영상
1328,"디지털영상편집디자인(프리미어,에펙)",부산더조은직업전문학교,40,1573320,20,43.8,,08_문화 예술 디자인 방송,영상
1329,그래픽디자인과영상편집모션그래픽(프리미어/에펙),배움회계캐드컴퓨터학원,55,1236180,15,43.6,36.0,08_문화 예술 디자인 방송,영상
1330,반응형웹제작실무(프론트앤드),부산더조은직업전문학교,56,1573320,20,43.8,,08_문화 예술 디자인 방송,
1331,게임원화 전문가 양성과정(2D 그래픽),SBS아카데미게임학원 신촌,93,2305470,25,53.1,,08_문화 예술 디자인 방송,게임
1332,디지털디자인 양성과정,충주직업전문학교,123,4270440,20,73.7,,08_문화 예술 디자인 방송,디지털디자인
1333,디지털 (UX/UI) 디자인 양성과정,인천직업능력교육원,106,4169290,30,70.4,,08_문화 예술 디자인 방송,
1334,"영상편집&모션그래픽제작(프리미어,에펙)",부산더조은직업전문학교,48,1067610,20,43.8,,08_문화 예술 디자인 방송,영상
1335,웹디자인기능사(웹퍼블리셔)A [2020년 의정부],그린컴퓨터아카데미,86,3303440,20,78.8,,08_문화 예술 디자인 방송,웹디자인
1336,"디지털편집디자인(포토샵,일러스트,인디자인,E-BOOK)",더조은퍼스트컴퓨터바리스타학원,50,1123800,20,35.2,27.0,08_문화 예술 디자인 방송,포토샵
1337,"디지털영상편집디자인(프리미어,애프터이펙트)",그린컴퓨터아카데미,50,1404750,20,53.8,,08_문화 예술 디자인 방송,영상
1338,"유튜브(YouTube)디지털 영상편집(모션그래픽,프리미어,에펙)양성과정",그린컴퓨터아카데미 부산,58,1629510,20,54.5,,08_문화 예술 디자인 방송,유튜브
1339,"영상편집디자인(프리미어,에펙) 양성",더조은컴퓨터아트학원,56,1573320,24,52.0,30.0,08_문화 예술 디자인 방송,영상
1340,웹퍼블리셔/웹디자인(디지털디자인) 과정,그린컴퓨터아트학원,95,4270440,20,68.4,25.0,08_문화 예술 디자인 방송,웹디자인
1341,디지털디자인 웹퍼블리셔 양성과정,그린컴퓨터아트학원,95,4270440,20,68.4,,08_문화 예술 디자인 방송,디지털디자인
1342,(과정평가형)실내건축기능사(실내디자인) 취득과정A,그린컴퓨터아카데미 신촌,78,2802020,20,84.0,28.0,08_문화 예술 디자인 방송,
1343,게임콘텐츠(VR/AR게임) 제작 실무자 과정,인천직업능력교육원,109,5420970,22,48.9,,08_문화 예술 디자인 방송,게임
1344,"유튜브크리에이터 영상편집(프리미어,에펙)-시각디자인",주식회사 이젠컴퓨터아카데미,24,1067610,20,60.4,,08_문화 예술 디자인 방송,유튜브
1345,그래픽디자인(GTQ포토샵+GTQ일러스트),이젠컴퓨터아트학원,25,561900,20,48.1,,08_문화 예술 디자인 방송,포토샵
1346,"만화콘텐츠(홍보웹툰,캐릭터) 제작 실무자 양성과정",서울IT직업전문학교,78,2430090,20,27.3,,08_문화 예술 디자인 방송,웹툰
1347,"(시각디자인) 일러스트, 포토샵, 인디자인 실무 시각디자이너 양성과정",그린컴퓨터아카데미 부천,120,3371400,20,70.5,,08_문화 예술 디자인 방송,포토샵
1348,[디지털디자인]UI&UX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,,08_문화 예술 디자인 방송,웹디자인
1349,반응형웹디자인&웹퍼블리셔 취업과정 D-3,그린컴퓨터아카데미 부산,95,4270440,20,63.4,,08_문화 예술 디자인 방송,웹디자인
1350,"유튜브(Youtube)영상편집(프리미어, 에펙)양성과정",그린컴퓨터아카데미 신촌,35,781040,20,53.7,29.0,08_문화 예술 디자인 방송,유튜브
1351,"디자인실무&컴퓨터그래픽스자격증(포토샵,일러스트,인디자인,포트폴리오)",윤성회계캐드컴퓨터학원,27,842850,15,40.5,,08_문화 예술 디자인 방송,포토샵
1352,유튜브 크리에이팅 영상편집(유투브동영상),서울IT직업전문학교,12,373860,20,27.3,41.0,08_문화 예술 디자인 방송,유튜브
1353,실내건축기능사취득과정(A),이젠컴퓨터아트서비스학원,100,2949500,20,65.2,26.0,08_문화 예술 디자인 방송,
1354,"영상편집을 활용한 UIUX디자인 기획,제작 A",부산나래디자인학원,90,4045680,20,92.3,26.0,08_문화 예술 디자인 방송,영상
1355,(디지털디자인) 스마트기기 웹디자인(웹퍼블리셔) 양성과정,그린컴퓨터아트학원 안양,95,4270440,30,63.4,,08_문화 예술 디자인 방송,웹디자인
1356,디지털디자인(반응형웹디자인)실무,그린컴퓨터아카데미,58,1629510,20,53.8,,08_문화 예술 디자인 방송,웹디자인
1357,"시각영상편집디자인(일러스트,포토샵,프리미어,에펙,모션그래픽)양성과정",그린컴퓨터아카데미 부산,38,1067610,20,54.5,,08_문화 예술 디자인 방송,포토샵
1358,웹툰 및 게임 2D디자인 제작 양성과정,서울게임아카데미부산학원,120,2243160,11,56.9,21.0,08_문화 예술 디자인 방송,게임
1359,"[플립드러닝] 멀티미디어콘텐츠제작 영상편집(프리미어,에펙,시네마4D)",그린컴퓨터아카데미,93,5171730,20,69.0,26.0,08_문화 예술 디자인 방송,멀티미디어
1360,"디자인실무&컴퓨터그래픽스자격증(포토샵,일러스트,인디자인,포트폴리오)",윤성회계캐드컴퓨터학원,28,842850,15,40.5,,08_문화 예술 디자인 방송,포토샵
1361,"영상편집디자인(프리미어,에펙) 양성",더조은컴퓨터아트학원,70,1573320,24,52.0,27.0,08_문화 예술 디자인 방송,영상
1362,반응형 웹디자인 & 웹퍼블리셔 UI/UX 전문가,인천 그린컴퓨터아카데미,95,4270440,20,72.7,,08_문화 예술 디자인 방송,웹디자인
1363,시각디자인(일러스트&포토샵),더조은퍼스트컴퓨터바리스타학원,25,561900,20,35.2,31.0,08_문화 예술 디자인 방송,포토샵
1364,"GTQ자격증(포토샵,일러스트)-시각디자인",주식회사 이젠컴퓨터아카데미,28,786660,20,60.4,29.0,08_문화 예술 디자인 방송,포토샵
1365,웹디자인과 웹퍼블리셔 전문가 양성(디지털디자인)A,연세직업전문학교,96,4270440,30,62.9,,08_문화 예술 디자인 방송,웹디자인
1366,"(게임콘텐츠제작)게임그래픽(원화,모델링,애니메이션,이펙트)실무자양성",(주)누리마루학원,126,3925530,27,42.3,25.0,08_문화 예술 디자인 방송,게임
1367,"시각디자인 및 영상그래픽제작,편집",이젠컴퓨터아트서비스학원,57,955230,20,47.4,,08_문화 예술 디자인 방송,시각디자인
1368,게임 프로그래밍 제작 전문가 양성과정,서울게임아트학원,225,4205920,20,50.0,,08_문화 예술 디자인 방송,게임
1369,웹디자인 및 스마트 UI/UX 웹퍼블리셔 양성과정,더조은컴퓨터아트학원,95,4270440,24,74.6,28.0,08_문화 예술 디자인 방송,웹디자인
1370,(디지털디자인)스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,85,4187900,20,66.2,,08_문화 예술 디자인 방송,웹디자인
1371,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-A,그린컴퓨터아트학원,95,4270440,20,76.9,23.0,08_문화 예술 디자인 방송,웹디자인
1372,모바일 UI/UX 반응형 웹디자인(웹퍼블리셔) A,이젠아카데미평생교육원,102,4045680,20,87.2,,08_문화 예술 디자인 방송,웹디자인
1373,그래픽디자인 및 쇼핑몰관리,대화직업능력개발원,32,1067610,10,52.8,35.0,08_문화 예술 디자인 방송,쇼핑몰
1374,(과정평가형)제품응용모델링기능사 자격증취득과정(A),성심정보직업전문학교,100,3539400,20,76.5,25.0,08_문화 예술 디자인 방송,
1375,모바일 UI/UX 반응형 웹디자인(웹퍼블리셔) D,이젠아카데미평생교육원,102,4045680,20,87.2,,08_문화 예술 디자인 방송,웹디자인
1376,"(시각디자인-GTQ취득)(포토샵1급,일러스트1급)그래픽디자인",신영진컴퓨터학원,27,455130,10,49.0,,08_문화 예술 디자인 방송,포토샵
1377,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아트학원,84,4270440,20,77.3,26.0,08_문화 예술 디자인 방송,디지털디자인
1378,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아트학원 안양,88,4439010,20,63.4,,08_문화 예술 디자인 방송,디지털디자인
1379,"[시각디자인] 시각(옥외광고) 일러스트,포토샵,편집디자인)",이젠컴퓨터아트학원,75,3371400,20,73.8,,08_문화 예술 디자인 방송,포토샵
1380,"디지털영상편집디자인(프리미어,에펙)",더조은퍼스트컴퓨터바리스타학원,34,758560,20,35.2,,08_문화 예술 디자인 방송,영상
1381,시각편집(포토샵+일러스트+인디자인)GTQ그래픽기술자격증 취득과정,노원 그린컴퓨터아카데미,32,899040,20,53.8,,08_문화 예술 디자인 방송,포토샵
1382,"GTQ취득과정(포토샵,일러스트)",세종IT직업전문학교,25,561900,20,66.7,,08_문화 예술 디자인 방송,포토샵
1383,웹표준과 접근성을 고려한 반응형 웹사이트 제작,(주)탑디자인학원,40,899040,10,55.4,,08_문화 예술 디자인 방송,
1384,게임콘텐츠제작 전문가 양성과정A,방송정보국제교육원,105,5121880,25,70.9,,08_문화 예술 디자인 방송,게임
1385,방송영상편집&모션,방송정보국제교육원,122,5495040,28,79.9,,08_문화 예술 디자인 방송,영상
1386,스마트UI 웹디자인(웹퍼블리셔) 양성A,신한양직업전문학교,76,3371400,20,69.2,,08_문화 예술 디자인 방송,웹디자인
1387,과정평가형 웹디자인기능사(A),주식회사인천직업능력개발원,71,2931800,20,57.1,,08_문화 예술 디자인 방송,웹디자인
1388,시각디자인을 활용한 컬러리스트 양성과정,창원직업전문학교,88,3427590,20,67.9,,08_문화 예술 디자인 방송,시각디자인
1389,게임 프로그래밍 전문가 양성과정,서울게임아카데미부산학원,180,4205920,20,50.0,,08_문화 예술 디자인 방송,게임
1390,(과정평가형 자격) 웹디자인기능사 취득과정 B(UI/UX반응형웹취업과정),그린컴퓨터아트학원,91,3185460,20,76.9,23.0,08_문화 예술 디자인 방송,웹디자인
1391,"(게임콘텐츠제작)게임그래픽 디자이너 양성과정 (2D원화,UI,3D)",(주)누리마루학원,152,4735560,27,42.3,27.0,08_문화 예술 디자인 방송,게임
1392,"[원격+집체훈련] 영상 모션 편집(포토샵, 프리미어, 애프터이펙트)",(사)한국디지털컨버전스협회,62,715770,30,41.0,,08_문화 예술 디자인 방송,포토샵
1393,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,08_문화 예술 디자인 방송,빅데이터
1394,(게임콘텐츠제작) 게임그래픽전문가 양성 B,국제컴퓨터아카데미,90,4486320,20,78.8,27.0,08_문화 예술 디자인 방송,게임
1395,(과정평가형)웹디자인(웹디자인기능사취득)양성과정B,그린컴퓨터아카데미 신촌,69,2743030,20,84.0,28.0,08_문화 예술 디자인 방송,웹디자인
1396,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,,08_문화 예술 디자인 방송,포토샵
1397,[탑강] UX디자인 7가지 비밀,한국이러닝협회,40,149770,500,25.0,,08_문화 예술 디자인 방송,
1398,"시각,편집디자인(포토샵,일러스트,인디자인,GTQ자격)",(주)허브컴퓨터회계아트학원,40,899040,14,45.3,,08_문화 예술 디자인 방송,포토샵
1399,"환경디자인(캐드,맥스,실내건축,스케치업)",이젠컴퓨터아트학원,75,3371400,20,73.8,,08_문화 예술 디자인 방송,
1400,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아카데미 신촌,84,4270440,20,84.0,,08_문화 예술 디자인 방송,디지털디자인
1401,"스마트콘텐츠 디자인&영상편집(프리미어,애펙)",더조은컴퓨터아트학원,50,1246200,20,37.8,22.0,08_문화 예술 디자인 방송,영상
1402,디자인편집과영상편집&유튜브영상제작,배움회계캐드컴퓨터학원,48,1067610,10,43.6,,08_문화 예술 디자인 방송,유튜브
1403,영상편집&UIUX디자인 A,부산나래디자인학원,79,3956000,20,92.3,25.0,08_문화 예술 디자인 방송,영상
1404,"실내건축설계디자인[캐드(CAD),맥스(MAX)] 양성과정 (N.04)",강남 그린컴퓨터아카데미,134,4495200,20,66.0,,08_문화 예술 디자인 방송,
1405,[2020년 과정평가형]실내건축산업기사 취득과정(인테리어 설계 디자인),하이미디어컴퓨터학원,96,3986400,22,71.4,28.0,08_문화 예술 디자인 방송,
1406,"(시각디자인) 일러스트, 포토샵, 인디자인 실무 시각디자이너 양성과정",그린컴퓨터아카데미 부천,120,3371400,20,70.5,26.0,08_문화 예술 디자인 방송,포토샵
1407,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-B,그린컴퓨터아트학원,95,4270440,20,76.9,,08_문화 예술 디자인 방송,웹디자인
1408,시각디자인GTQ자격취득(일러스트&포토샵),더조은아이티아카데미학원,17,758560,20,32.9,,08_문화 예술 디자인 방송,포토샵
1409,"시각디자인 (일러스트레이터,포토샵) 과정 (A)",그린컴퓨터아카데미 수원,32,899040,20,45.3,,08_문화 예술 디자인 방송,포토샵
1410,(멀티미디어콘텐츠제작)스마트문화앱콘텐츠 개발자 양성과정-원격+집체,new광주직업전문학교(북구),93,3919670,20,33.3,,08_문화 예술 디자인 방송,멀티미디어
1411,반응형 UI/UX 웹디자인(웹퍼블리셔),그린컴퓨터아카데미,95,4270440,20,78.8,21.0,08_문화 예술 디자인 방송,웹디자인
1412,"스마트기기 UI/UX 디자인(디지털앱&웹디자인,웹퍼블리셔)",더조은컴퓨터아트학원,70,3146640,20,54.3,28.0,08_문화 예술 디자인 방송,웹디자인
1413,웹디자인(UI/UX) 실무 양성과정(B),부산부경직업전문학교,65,3067480,20,61.5,28.0,08_문화 예술 디자인 방송,웹디자인
1414,[과정평가형]실내건축산업기사(실내건축 인테리어 디자인),그린컴퓨터아카데미,88,4228000,20,66.7,,08_문화 예술 디자인 방송,
1415,(디지털디자인)반응형웹디자인(웹퍼블리셔)양성과정A-4,그린컴퓨터아카데미 부산,95,4270440,20,63.4,,08_문화 예술 디자인 방송,웹디자인
1416,(디지털디자인) [비전공/초보자] 웹디자인&웹퍼블리셔 양성과정,그린컴퓨터아카데미 부천,127,4270440,20,70.5,,08_문화 예술 디자인 방송,웹디자인
1417,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터학원,38,1067610,20,38.1,,08_문화 예술 디자인 방송,영상
1418,"디지털디자인(UI/UX, 웹디자인, 웹퍼블리싱)",(주)강림직업전문학교,109,4270440,30,81.8,,08_문화 예술 디자인 방송,웹디자인
1419,맥스(3DMAX)를 활용한 게임콘텐츠&영상디자인 양성과정 (N.01) G,강남 그린컴퓨터아카데미,97,4797870,30,41.4,,08_문화 예술 디자인 방송,게임
1420,마야(MAYA) 3D그래픽 애니메이션 양성과정,강남 그린컴퓨터아카데미,44,1900450,20,49.3,,08_문화 예술 디자인 방송,
1421,"웹툰,이모티콘,동화캐릭터일러스트실기",서울일러스트미술학원,40,1495440,15,40.0,,08_문화 예술 디자인 방송,웹툰
1422,그래픽디자이너양성(포토샵+일러스트+인디자인+포트폴리오),하우디자인캐드학원,48,1067610,10,43.9,31.0,08_문화 예술 디자인 방송,포토샵
1423,"디지털영상편집디자인(프리미어,애프터이펙트)",그린컴퓨터아카데미,50,1404750,20,53.8,,08_문화 예술 디자인 방송,영상
