,과정명,학원명,기간,훈련비,정원,취업률,연령대
1859,"시각디자인 그래픽(포토샵, 일러스트)제작",더조은아카데미,49,921510,20,41.2,28
1860,"영상편집(프리미어,에펙)&3D모션그래픽제작",인천더조은컴퓨터아트학원,40,1246200,20,,27
1861,"편집(시각)디자인(포토샵,일러스트) GTQ 자격증 취득 취업전문과정",그린컴퓨터아트학원,37,1067610,20,61.5,26
1862,"웹디자인(웹퍼블리셔)양성과정(포토,일러,Html5,CSS)",부산더조은직업전문학교,50,1123800,20,43.8,28
1863,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정 A",그린컴퓨터아카데미,90,4270440,20,66.7,26
1864,환경디자인 양성과정,한양직업전문학교,101,3967010,21,58.3,28
1865,게임 컨텐츠 그래픽 제작자 양성과정,서울게임학원,195,3645130,20,,25
1866,"웹디자인(웹표준, 반응형웹)제작자 양성과정",그린컴퓨터아트학원,58,1629510,20,47.4,
1867,"3D 영상제작(영상편집, 모션그래픽, 영상그래픽) 전문가 양성 혼합훈련 1",(재)한국아이티교육재단 한국IT아카데미 구로,84,3861880,20,69.2,25
1868,"시각디자인(광고,편집디자인)전문가 양성과정(B)",그린컴퓨터아카데미 수원,95,3820920,22,64.2,25
1869,"스마트기기UX&UI 디자인 (디지털 앱, 반응형 웹디자인, 웹표준)양성 혼합훈련",(재)한국아이티교육재단 한국IT아카데미 구로,86,4191970,20,78.1,
1870,"유튜브(YouTube)디지털 영상편집(모션그래픽,프리미어,에펙)양성과정",그린컴퓨터아카데미 부산,58,1629510,20,54.5,
1871,그래픽 디자인(포토샵&일러스트)실무 과정,The국제직업전문학교,45,1103420,16,,27
1872,"영상편집&모션그래픽제작(프리미어,에펙)",부산더조은직업전문학교,38,1067610,20,43.8,29
1873,UI/UX 반응형 웹디자인&웹퍼블리셔(디자인&코딩) 양성과정 (N.07),강남 그린컴퓨터아카데미,99,4270440,30,66,25
1874,"시각디자인 및 영상그래픽제작,편집",이젠컴퓨터아트서비스학원,34,955230,20,47.4,29
1875,멀티미디어 콘텐츠제작(스마트웹&멀티미디어),노동부지정캠퍼스디자인직업전문학교,122,5040870,24,,37
1876,디지털 웹디자인 콘텐츠 제작과정_웹디자인기능사(1기),제이에스엘인재개발원,80,2831520,20,,
1877,"방송영상콘텐츠(연출,촬영,편집,모션그래픽)제작B",수원직업전문학교(구.경기남부직업전문학교),94,4450350,30,,34
1878,"디지털영상편집디자인(프리미어,에펙)",이젠아카데미컴퓨터학원,63,1404750,20,,35
1879,게임 엔진응용 및 플랫폼응용 프로그래머 양성과정,서울게임아카데미구로학원,120,2243160,11,,24
1880,(디지털디자인)스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,85,4187900,20,66.2,24
1881,스마트 혼합 UI/UX 반응형 웹디자인 및 퍼블리셔과정Ⅰ,연희직업전문학교,90,4192990,20,72.5,27
1882,"유튜브크리에이터 영상편집(프리미어,에펙)-시각디자인",이젠아카데미컴퓨터학원,38,1067610,22,,28
1883,"영상편집&모션그래픽제작(프리미어,애프터이펙트)",국제컴퓨터아카데미,55,1236180,20,,28
1884,"[3D영상제작]스마트 3D 모션그래픽 영상편집제작(프리미어,에펙,시네마4D)",이젠아카데미평생교육원,75,3703650,20,,
1885,"영상편집디자인 & 유튜브동영상(프리미어,에펙)",이젠아카데미컴퓨터학원,56,1573320,25,,
1886,"3D 환경인테리어 디자인(캐드,3DMAX,실내건축,스케치업)(C)",이젠아카데미평생교육원,110,3371400,20,83.9,23
1887,[플립드러닝] 시각편집디자인(옥외광고) 양성과정A-1,그린컴퓨터아카데미 부산,86,3820920,20,63.4,25
1888,모바일 앱 & 웹디자인(웹퍼블리셔),이젠아카데미,88,3933300,20,66.7,25
1889,"UX/UI 웹디자인 실무자 양성(웹퍼블리셔,프론트엔드)",더조은컴퓨터아카데미,90,4045680,20,72.2,
1890,디지털디자인(웹디자인)구직자 양성과정,그린컴퓨터디자인학원,95,4270440,20,70.2,
1891,"스튜디오 및 쇼핑몰사진촬영, 사진기능사취득과정",서울사진미디어컴퓨터학원,78,2083840,18,43.4,36
1892,(멀티미디어콘텐츠제작)스마트문화앱콘텐츠 개발자 양성과정-원격+집체,광주직업전문학교,95,3919670,20,,
1893,시각디자인(색채)양성과정,성심직업전문학교,109,3652350,15,60,27
1894,반응형/웹퍼블리셔/프론트엔드 웹개발자(웹디자인),더휴먼컴퓨터아트아카데미,110,4270440,20,71.4,26
1895,[2020년 과정평가형자격]스마트UI/UX웹디자인(웹디자인기능사)B,이젠아카데미컴퓨터학원,75,3539400,30,,26
1896,반응형 웹디자인 & 웹퍼블리셔 UI/UX 전문가,인천 그린컴퓨터아카데미,95,4270440,20,72.7,
1897,웹표준을 활용한 반응형 웹디자인,인컴트랜드평생교육원,117,3933300,20,,
1898,(과정평가형)실내건축기능사(실내디자인) 취득과정B,그린컴퓨터아카데미 신촌,95,2802020,20,84,
1899,시각편집(포토샵+일러스트+인디자인)GTQ그래픽기술자격증 취득과정,노원 그린컴퓨터아카데미,32,899040,20,53.8,29
1900,웹디자인기능사 취득과정,광주직업전문학교,37,934650,20,,
1901,[핵심쏙쏙]GTQ 1급 자격증(포토샵+일러스트),신청산컴퓨터학원,20,373860,10,45.2,32
1902,"GTQ취득과정(포토샵,일러스트)",세종IT직업전문학교,25,561900,20,66.7,
1903,게임프로그래머양성,부산예일직업전문학교,108,5358660,30,43.7,24
1904,영상제작 및 영상편집 양성,그린컴퓨터아트학원 천안,138,3949560,20,,27
1905,(디지털디자인) UI/UX 웹디자인&웹퍼블리셔(Adobe XD),하이미디어컴퓨터디자인학원,95,4270440,25,77.1,34
1906,반응형웹디자인&웹퍼블리셔 취업과정 D-1,그린컴퓨터아카데미 부산,95,4270440,20,63.4,
1907,그래픽기술자격(GTQ)취득,옥동컴퓨터학원,25,421420,11,38.5,28
1908,스마트기기 UI/UX 웹디자인,이젠컴퓨터학원,88,3933300,20,64.3,26
1909,환경(실내건축)디자인 양성과정,그린컴퓨터아트학원,89,3989490,20,76.9,
1910,(게임콘텐츠제작)게임그래픽디자이너양성(2D)_온라인혼합,부산예일직업전문학교,85,4237080,30,43.7,28
1911,코딩을 활용한 디지털웹디자인(UI&UX),이젠컴퓨터아트서비스학원,120,3371400,20,65.2,
1912,모바일게임디자이너 양성과정,(주)누리마루학원,72,2243160,27,,
1913,"시각영상편집디자인(일러스트,포토샵,프리미어,에펙,모션그래픽)양성과정",그린컴퓨터아카데미 부산,38,1067610,20,54.5,
1914,『 디지털디자인 』 웹디자이너 & 웹퍼블리셔 양성과정 - UI/UX디자인 A,두드림컴퓨터아카데미,97,4186880,20,,28
1915,스마트스토어를 활용한(포토샵&쇼핑몰) 제작,주식회사하이미디어컴퓨터학원,26,1123800,20,,
1916,"(게임콘텐츠제작)게임그래픽(원화,모델링,애니메이션,이펙트)실무자양성",(주)누리마루학원,126,3925530,27,42.3,
1917,웹디자인&그래픽스운용기능사실기,셈틀회계캐드그래픽컴퓨터학원,40,1123800,15,80,26
1918,"(시각디자인-GTQ취득)(포토샵1급,일러스트1급)그래픽디자인",신영진컴퓨터학원,27,455130,10,49,32
1919,"반응형 웹디자인/포토샵, 일러스트 과정",센텀직업전문학교,25,561900,20,,32
1920,"시각디자인(포토샵,일러스트) 양성과정",고양여성인력개발센터,17,382090,20,,
1921,방송영상콘텐츠제작(기획/촬영/편집/모션그래픽),방송정보국제교육원,122,5981760,30,70.9,
1922,스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,
1923,디지털디자인(스마트UX/UI 반응형 웹&앱디자인)양성과정,그린컴퓨터아트학원,95,4270440,20,90,27
1924,웹디자인(웹퍼블리셔)프론트앤드실무자양성_B,더조은컴퓨터아카데미,95,4270440,25,61.2,
1925,"제품디자인 및 3D프린터 제품설계 제작(CAD,2D,3D)",연희직업전문학교,112,4377200,19,72.5,41
1926,반응형 웹퍼블리싱&웹디자인 1차,(재)부산인재개발원 부산IT교육센터,109,4270440,30,65,31
1927,[플립드러닝](멀티미디어콘텐츠제작)영상편집&웹디자인 양성과정,인천구월그린컴퓨터아트학원,95,5296350,20,,25
1928,"광고홍보 영상콘텐츠제작(프리미어,에프터이펙트,포토샵,일러스트)",이젠아카데미,60,1869300,20,60.5,27
1929,모바일 UI/UX 웹디자인,홍시디자인학원,36,1618270,22,89.4,25
1930,"그래픽디자인(프리미어,에프터이펙트)유튜브 영상편집과정",그린컴퓨터아트학원 안양,35,1573320,20,,26
1931,"디지털영상편집디자인(프리미어,에프터이펙트,포토샵,일러스트)",이젠아카데미,58,1629510,20,48,
1932,온라인 광고콘텐츠제작(일러스트+포토샵),이젠아카데미,30,747720,20,60.5,
1933,게임 시스템 및 레벨기획 제작 양성과정,서울게임아트학원,120,2243160,14,51.1,26
1934,시각디자인 실무자 양성과정,아이씨에이일산컴퓨터학원,86,3090450,30,58.1,33
1935,"영상편집&모션그래픽제작(프리미어,에펙)",더조은아이티아카데미학원,48,1067610,20,32.9,27
1936,온라인게임 프로그래밍 개발자 양성과정,쥬신게임개발학원,160,4984800,30,40.8,24
1937,"웹디자인기초,일러스트,포토샵,GTQ",(주)허브컴퓨터회계아트학원,40,899040,14,45.3,33
1938,"유튜브(YouTube)디지털 영상편집(모션그래픽,프리미어,에펙)양성과정",그린컴퓨터아카데미 부산,58,1629510,20,54.5,
1939,게임 엔진 및 그래픽 프로그래밍 제작 양성과정,서울게임아트학원,120,2243160,20,51.1,23
1940,(제품디자인) 제품디자인 및 3D프린터용 제품설계실무,(재)한국직업능력교육원(구.열린직업전문학교),89,3933300,25,68.7,
1941,영상을 활용한 UI/UX 웹디자인&웹퍼블리셔,하이미디어아카데미,95,4270440,20,95.2,
1942,(디지털디자인) 스마트UI/UX디자인 & 웹퍼블리셔 양성,국제컴퓨터아카데미,92,4101870,20,,25
1943,영상편집,(사)한국디지털컨버전스협회,28,62370,500,,
1944,쉽게 배우는 프리미어CC,(사)한국디지털컨버전스협회,28,62370,500,,
1945,쉽게 배우는 시네마4D,(사)한국디지털컨버전스협회,28,62370,500,,
1946,종합편집,(사)한국디지털컨버전스협회,28,62370,500,,
1947,"영상 모션 편집(포토샵CC, 일러스트CC, 프리미어CC, 애프터이펙트, 영상편집)",(사)한국디지털컨버전스협회,56,302940,500,,
1948,[탑강] UX디자인 7가지 비밀,한국이러닝협회,40,149770,500,25,
1949,"한번에 끝내는 영상기획, 영상제작, 영상편집 과정(프리미어)",한국이러닝협회,28,62370,500,,34
1950,쉽게 배우는 마야3D,(사)한국디지털컨버전스협회,28,62370,500,,
1951,쉽게 배우는 일러스트CC,(사)한국디지털컨버전스협회,28,62370,500,41,
1952,"시각디자인(일러,포토,인디자인,GTQ자격증,컴퓨터그래픽스(실기))",이젠컴퓨터아트서비스학원,48,1348560,10,47.4,27
1953,[플립드러닝] 시각디자인(옥외광고) 양성과정 A,그린컴퓨터아트학원,89,3820920,20,51.3,26
1954,PhotoShop(포토샵) CC 한번에 끝내기,(사)한국디지털컨버전스협회,28,62370,500,41,
1955,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정,그린컴퓨터아트학원,106,5171730,20,81.5,26
1956,쉽게 배우는 애프터이펙트,(사)한국디지털컨버전스협회,28,62370,500,,
1957,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,41
1958,디지털웹디자인(웹퍼블리셔),에듀윌 직업능력교육원 구로센터,80,2247600,20,53.3,
1959,"[디지털웹디자인]그래픽디자인(일러스트,포토샵)",에듀윌 직업능력교육원 구로센터,40,899040,20,53.3,
1960,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,40
1961,"GTQ취득과정(포토샵,일러스트)",세종IT직업전문학교,25,561900,20,66.7,
1962,"영상제작(영상편집, 모션그래픽, 영상촬영)양성 훈련 1",(재)한국아이티교육재단 한국IT아카데미 구로,97,4407480,20,69.2,
1963,3D프린터를 활용한 제품디자인 양성과정 B,다옴직업전문학교,125,4495200,25,81.3,34
1964,[2020년 과정평가형자격]스마트UI/UX웹디자인(웹디자인기능사)A,주식회사 이젠컴퓨터아카데미,99,3539400,20,84.6,24
1965,UI/UX 웹디자인(웹퍼블리셔),미래융합교육학원,84,4082650,25,,
1966,"[시각디자인] 광고편집(포토샵,일러스트,인디자인)",더조은컴퓨터아트학원,95,3708540,20,72.2,25
1967,영상을 활용한 바이럴 마케팅 과정,아시아창의방송평생교육원,34,847410,20,,
1968,쇼핑몰구축과 웹디자인실무,인컴트랜드평생교육원,49,1629510,20,76.3,
1969,"[멀티미디어]광고영상콘텐츠(프리미어,에펙,영상편집)",이젠아카데미평생교육원,105,5234040,25,85,32
1970,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아카데미 대전,84,4270440,20,,
1971,(디지털디자인)반응형웹디자인(웹퍼블리셔)양성과정A-3,그린컴퓨터아카데미 부산,95,4270440,20,63.4,25
1972,웹디자인(웹퍼블리셔)UIUX프론트앤드양성과정,더조은컴퓨터아카데미,84,3584920,20,72.2,28
1973,"영상편집-후반작업(오디오작업,색보정)",예일종합예술원,24,686880,15,,
1974,"광고영상편집&모션그래픽(포토,일러,인디,프리미어,에펙,C4D)",윤성회계캐드컴퓨터학원,47,1236180,10,40.5,
1975,"영상음향-디지털음원제작과정(DAW,후반녹음)",예일종합예술원,24,686880,20,,
1976,"영상편집실무와 유튜브 동영상 제작(프리미어,에펙)",인컴트랜드평생교육원,42,1557750,20,,
1977,"영상편집과 유튜브 크리에이터(프리미어,에펙)",연세직업전문학교,65,1460940,20,,26
1978,"디지털디자인 영상편집(일러스트, 포토샵, 프리미어, 에프터이펙트)",안산 그린컴퓨터아카데미,97,1629510,20,,
1979,제품디자인실무(CAD+3D모델링),동양직업전문학교,88,3933300,20,76.5,27
1980,(시각디자인) [비전공/초보자] 옥외광고/출판편집 디자이너 양성과정,그린컴퓨터아카데미 부천,136,3820920,20,70.5,
1981,[디지털디자인] UX/UI 디자인(웹디자인/웹퍼블리셔)전문가 과정A,하이미디어IT융합인재개발원,95,4270440,20,63.6,25
1982,스마트UXUI 디자인과정,한울직업전문학교,109,4270440,25,60.4,24
1983,스마트기기UX&UI디자인양성과정(웹디자인&디지털앱) A,레브아트컴퓨터학원,97,4721240,20,,28
1984,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-B,그린컴퓨터아트학원,95,4270440,20,76.9,
1985,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)취업과정,그린컴퓨터아트학원,109,5171730,20,,26
1986,[멀티미디어콘텐츠제작] 광고콘텐츠(영상편집/프리미어/에펙)전문가 과정B,하이미디어IT융합인재개발원,90,4851050,20,,
1987,영상제작,서울방송아카데미,90,3364740,20,62.5,
1988,스마트 반응형 웹 디지털디자인,중앙직업전문학교,118,4270440,22,69.1,27
1989,"[과정평가형]실내건축산업기사(3D인테리어, 캐드, 스케치업) B",이젠아카데미,88,4228000,24,66.7,26
1990,유튜브크리에이터(영상편집),예일종합예술원,24,686880,15,,
1991,웹디자인실무_with웹표준기반_290H,더조은컴퓨터학원,58,1629510,20,,
1992,"시각디자인(일러스트, 포토샵) 양성과정",그린컴퓨터아카데미 부천,38,1067610,20,,
1993,[디지털디자인]모바일 UI/UX 반응형 웹디자인 & 웹퍼블리셔,이젠IT컴퓨터아카데미,98,4192990,20,70,25
1994,"영상편집(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,49,1629510,20,45.5,
1995,"영상편집(2D그래픽, 프리미어, 에프터이펙트)전문가과정",그린컴퓨터아카데미 수원,39,1067610,22,45.3,34
1996,"영상편집(2D그래픽,프리미어,에프터이펙트) 전문가 과정",그린컴퓨터아카데미 대전,32,1067610,20,,30
1997,"(게임콘텐츠제작)게임그래픽(원화,모델링,애니메이션,이펙트)실무자양성",(주)누리마루학원,126,3925530,27,42.3,
1998,(디지털디자인) 반응형웹&영상 디자이너 양성과정,은곡직업전문학교,109,4270440,20,81.8,
1999,디지털 웹디자인/웹퍼블리셔 [과정평가형 국가기술자격증 취득] (A),이젠아카데미컴퓨터학원,75,3539400,25,,29
2000,모바일게임디자이너 양성과정,(주)누리마루학원,72,2243160,27,,
2001,"그래픽디자인(포토샵,일러스트)",예일직업능력개발학원,32,899040,15,,
2002,"[멀티미디어콘텐츠제작]스마트 멀티미디어 영상편집제작(프리미어,에펙)(A)",이젠아카데미평생교육원,95,4854320,20,,
2003,디지털디자인(멀티미디어웹) 양성,(주)탑디자인학원,42,899040,10,55.4,
2004,"광고콘텐츠(영상편집제작 프리미어,애프터이팩트) 훈련과정",그린컴퓨터아카데미 부천,48,1495440,20,,27
2005,"게임그래픽 디자이너 양성(2D원화, 3D모델링)",연세직업전문학교,98,4860180,30,,22
2006,2D그래픽자격취득(포토샵+일러스트),신세계회계컴퓨터전문학원,30,766280,10,32.1,
2007,"UI/UX 웹디자인 실무자 양성(웹퍼블리셔,프론트엔드)(비)A",더조은컴퓨터아트학원,79,3859930,20,69.8,24
2008,UI/UX 반응형 웹디자인&웹퍼블리셔(디자인&코딩) 양성과정 (N.09) G,강남 그린컴퓨터아카데미,127,4270440,30,66,
2009,"영상편집(포토,일러,프리미어,에펙,시네마4D)",윤성회계캐드컴퓨터학원,40,1123800,10,40.5,
2010,"디지털영상편집디자인(프리미어,에펙)",부산더조은직업전문학교,40,1573320,20,43.8,
2011,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작) 구직자 과정,그린컴퓨터아카데미 대전,105,5296350,28,,25
2012,그래픽디자인과영상편집모션그래픽(프리미어/에펙),배움회계캐드컴퓨터학원,55,1236180,15,43.6,36
2013,웹툰 및 게임 그래픽 제작 양성과정,(주)누리마루학원,72,2243160,27,,
2014,반응형웹제작실무(프론트앤드),부산더조은직업전문학교,56,1573320,20,43.8,
2015,게임원화 전문가 양성과정(2D 그래픽),SBS아카데미게임학원 신촌,93,2305470,25,53.1,
2016,디지털디자인 양성과정,충주직업전문학교,123,4270440,20,73.7,
2017,디지털 (UX/UI) 디자인 양성과정,인천직업능력교육원,106,4169290,30,70.4,
2018,"영상편집&모션그래픽제작(프리미어,에펙)",부산더조은직업전문학교,48,1067610,20,43.8,
2019,(과정평가형)컴퓨터그래픽스운용기능사,동양직업전문학교,59,2616800,20,,27
2020,웹디자인기능사(웹퍼블리셔)A [2020년 의정부],그린컴퓨터아카데미,86,3303440,20,78.8,
2021,반응형 웹디자인 / 포토샵.일러스트 과정,뉴월드직업전문학교,25,561900,10,,
2022,"디지털편집디자인(포토샵,일러스트,인디자인,E-BOOK)",더조은퍼스트컴퓨터바리스타학원,50,1123800,20,35.2,27
2023,"디지털영상편집디자인(프리미어,애프터이펙트)",그린컴퓨터아카데미,50,1404750,20,53.8,
2024,"유튜브(YouTube)디지털 영상편집(모션그래픽,프리미어,에펙)양성과정",그린컴퓨터아카데미 부산,58,1629510,20,54.5,
2025,시각디자인GTQ자격취득(일러스트&포토샵),더조은컴퓨터아카데미,17,758560,20,,
2026,"영상편집디자인(프리미어,에펙) 양성",더조은컴퓨터아트학원,56,1573320,24,52,30
2027,"디지털영상편집디자인(프리미어,에펙)",이젠컴퓨터아트2관학원,63,1573320,20,,37
2028,웹디자인(웹퍼블리셔) 프론트앤드 실무자 양성과정(혼합형),메가스터디컴퓨터아카데미학원,114,3859930,20,,
2029,웹퍼블리셔/웹디자인(디지털디자인) 과정,그린컴퓨터아트학원,95,4270440,20,68.4,25
2030,디지털디자인 웹퍼블리셔 양성과정,그린컴퓨터아트학원,95,4270440,20,68.4,
2031,(과정평가형)실내건축기능사(실내디자인) 취득과정A,그린컴퓨터아카데미 신촌,78,2802020,20,84,28
2032,게임콘텐츠(VR/AR게임) 제작 실무자 과정,인천직업능력교육원,109,5420970,22,48.9,
2033,"유튜브크리에이터 영상편집(프리미어,에펙)-시각디자인",주식회사 이젠컴퓨터아카데미,24,1067610,20,60.4,
2034,그래픽디자인(GTQ포토샵+GTQ일러스트),이젠컴퓨터아트학원,25,561900,20,48.1,
2035,"유튜브 크리에이터를 위한 광고영상콘텐츠제작(프리미어,에프터이펙트)",하이미디어컴퓨터학원,27,1121580,25,,28
2036,"만화콘텐츠(홍보웹툰,캐릭터) 제작 실무자 양성과정",서울IT직업전문학교,78,2430090,20,27.3,
2037,"광고콘텐츠(영상편집제작 프리미어,애프터이팩트) 훈련과정",그린컴퓨터아카데미 부천,48,1495440,20,,
2038,"(시각디자인) 일러스트, 포토샵, 인디자인 실무 시각디자이너 양성과정",그린컴퓨터아카데미 부천,120,3371400,20,70.5,
2039,[디지털디자인]UI&UX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,
2040,반응형웹디자인&웹퍼블리셔 취업과정 D-3,그린컴퓨터아카데미 부산,95,4270440,20,63.4,
2041,"유튜브(Youtube)영상편집(프리미어, 에펙)양성과정",그린컴퓨터아카데미 신촌,35,781040,20,53.7,29
2042,"디자인실무&컴퓨터그래픽스자격증(포토샵,일러스트,인디자인,포트폴리오)",윤성회계캐드컴퓨터학원,27,842850,15,40.5,
2043,유튜브 크리에이팅 영상편집(유투브동영상),서울IT직업전문학교,12,373860,20,27.3,41
2044,"디지털영상편집디자인(프리미어,에펙)-디지털디자인",그린컴퓨터아트학원 천안,58,1629510,20,,23
2045,"영상편집&모션그래픽제작(프리미어,애프터이펙트)",국제컴퓨터아카데미,55,1236180,20,,
2046,실내건축기능사취득과정(A),이젠컴퓨터아트서비스학원,100,2949500,20,65.2,26
2047,컴퓨터그래픽스운용기능사(필기+실기)자격증 취득과정,비아이티컴퓨터학원,40,674280,12,,
2048,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작) 구직자 과정,그린컴퓨터아카데미 대전,105,5296350,28,,
2049,"영상편집을 활용한 UIUX디자인 기획,제작 A",부산나래디자인학원,90,4045680,20,92.3,26
2050,(디지털디자인) 스마트기기 웹디자인(웹퍼블리셔) 양성과정,그린컴퓨터아트학원 안양,95,4270440,30,63.4,
2051,"GTQ자격취득(일러스트,포토샵)과정",명문직업전문학교,46,775420,10,,
2052,드론콘텐츠제작,서울방송아카데미,50,1869300,20,,
2053,디지털콘텐츠제작&영상편집(프리미어&애프터이펙트)_240H,더조은컴퓨터학원,48,1348560,20,,
2054,디지털디자인(반응형웹디자인)실무,그린컴퓨터아카데미,58,1629510,20,53.8,
2055,동화캐릭터일러스트창작과정,서울일러스트아트학원,60,1495440,20,,39
2056,"시각영상편집디자인(일러스트,포토샵,프리미어,에펙,모션그래픽)양성과정",그린컴퓨터아카데미 부산,38,1067610,20,54.5,
2057,웹툰 및 게임 2D디자인 제작 양성과정,서울게임아카데미부산학원,120,2243160,11,56.9,21
2058,(스튜디오실습)광고컨텐츠&유튜브 영상편집,하이미디어IT융합인재개발원,60,1869300,20,,
2059,"[플립드러닝] 멀티미디어콘텐츠제작 영상편집(프리미어,에펙,시네마4D)",그린컴퓨터아카데미,93,5171730,20,69,26
2060,"시각디자인(옥외광고,편집) 양성",등용문아카데미회계컴퓨터아트학원,92,3090450,20,,28
2061,시각편집(포토샵+일러스트+인디자인)GTQ 그래픽스운용기능사(실기) 취득,그린컴퓨터아트학원 안양,30,899040,20,,
2062,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터아카데미,17,758560,20,,
2063,"디자인실무&컴퓨터그래픽스자격증(포토샵,일러스트,인디자인,포트폴리오)",윤성회계캐드컴퓨터학원,28,842850,15,40.5,
2064,광고사진작가 양성 및 사진기능사 취득과정,뷰사진학원,76,1990340,10,,31
2065,"그래픽디자인실무(포토샵,일러스트,인디자인)",한국아이티전문학원,20,674280,18,,
2066,"영상편집디자인(프리미어,에펙) 양성",더조은컴퓨터아트학원,70,1573320,24,52,27
2067,반응형 웹디자인 & 웹퍼블리셔 UI/UX 전문가,인천 그린컴퓨터아카데미,95,4270440,20,72.7,
2068,"모션그래픽 유튜브영상편집(프리미어,에펙,포토샵,일러스트레이터)",그린컴퓨터아카데미광주학원,42,1629510,20,,
2069,"영상편집디자인(프리미어, 애프터이팩트, 유튜브크리에이터) 양성과정",래이컴퓨터아트학원,60,1869300,15,,29
2070,시각디자인(일러스트&포토샵),더조은퍼스트컴퓨터바리스타학원,25,561900,20,35.2,31
2071,시각디자인GTQ자격취득(일러스트&포토샵),더조은아이티아카데미학원,27,899040,20,,
2072,"그래픽실무자 양성(포토샵/일러스트/인디자인,포트폴리오)",주식회사인천직업능력개발원,45,1011420,20,,
2073,"GTQ자격증(포토샵,일러스트)-시각디자인",주식회사 이젠컴퓨터아카데미,28,786660,20,60.4,29
2074,웹디자인과 웹퍼블리셔 전문가 양성(디지털디자인)A,연세직업전문학교,96,4270440,30,62.9,
2075,"(게임콘텐츠제작)게임그래픽(원화,모델링,애니메이션,이펙트)실무자양성",(주)누리마루학원,126,3925530,27,42.3,25
2076,"UIUX웹디자인(일러스트,포토샵)",부산나래디자인학원,30,674280,10,,28
2077,"시각디자인 및 영상그래픽제작,편집",이젠컴퓨터아트서비스학원,57,955230,20,47.4,
2078,게임 프로그래밍 제작 전문가 양성과정,서울게임아트학원,225,4205920,20,50,
2079,웹디자인 및 스마트 UI/UX 웹퍼블리셔 양성과정,더조은컴퓨터아트학원,95,4270440,24,74.6,28
2080,(디지털디자인)스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,85,4187900,20,66.2,
2081,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-A,그린컴퓨터아트학원,95,4270440,20,76.9,23
2082,모바일 UI/UX 반응형 웹디자인(웹퍼블리셔) A,이젠아카데미평생교육원,102,4045680,20,87.2,
2083,그래픽디자인 및 쇼핑몰관리,대화직업능력개발원,32,1067610,10,52.8,35
2084,(과정평가형)제품응용모델링기능사 자격증취득과정(A),성심정보직업전문학교,100,3539400,20,76.5,25
2085,모바일 UI/UX 반응형 웹디자인(웹퍼블리셔) D,이젠아카데미평생교육원,102,4045680,20,87.2,
2086,"(시각디자인-GTQ취득)(포토샵1급,일러스트1급)그래픽디자인",신영진컴퓨터학원,27,455130,10,49,
2087,콘텐츠영상제작과정,엠비씨방송아카데미학원,60,2243160,25,,
2088,"영상편집(프리미어,에펙)&3D모션그래픽제작",인천더조은컴퓨터아트학원,40,1246200,20,,
2089,"영상편집디자인 & 유튜브동영상(프리미어,에펙)",(주)이젠컴퓨터아카데미안산,56,1573320,20,,26
2090,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아트학원,84,4270440,20,77.3,26
2091,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아트학원 안양,88,4439010,20,63.4,
2092,"[플립드러닝]멀티미디어콘텐츠제작(광고영상콘텐츠,영상편집)취업과정",안산 그린컴퓨터아카데미,93,5171730,20,,
2093,"[시각디자인] 시각(옥외광고) 일러스트,포토샵,편집디자인)",이젠컴퓨터아트학원,75,3371400,20,73.8,
2094,"디지털영상편집디자인(프리미어,에펙)",더조은퍼스트컴퓨터바리스타학원,34,758560,20,35.2,
2095,시각편집(포토샵+일러스트+인디자인)GTQ그래픽기술자격증 취득과정,노원 그린컴퓨터아카데미,32,899040,20,53.8,
2096,"GTQ취득과정(포토샵,일러스트)",세종IT직업전문학교,25,561900,20,66.7,
2097,웹디자인(포토샵+일러스트) 실무과정,중앙컴퓨터회계학원,33,741700,15,,
2098,웹표준과 접근성을 고려한 반응형 웹사이트 제작,(주)탑디자인학원,40,899040,10,55.4,
2099,게임콘텐츠제작 전문가 양성과정A,방송정보국제교육원,105,5121880,25,70.9,
