,과정명,학원명,기간,훈련비,정원,취업률,연령대
2733,커피 바리스타2급 자격취득 및 양식 카페브런치조리,한국제일요리커피학원,37,1139000,10,36.8,43
2734,한식조리기능사자격취득(이론+실기),광주요리전문학원,36,820260,12,,42
2735,양식조리기능사 취득과정(필기+실기),한솔제과제빵커피바리스타학원,27,607600,20,43.8,33
2736,"한식조리사 자격증 취득과정(필기,실기)",다옴직업전문학교,28,835450,20,78.9,47
2737,한식조리기능사 취득(이론+실기),다인요리전문학원,26,789880,8,47.3,44
2738,양식조리기능사자격취득과정(이론+실기),광주요리전문학원,35,797470,10,,42
2739,한식조리실무 양성과정(실기),중앙요리학원,24,729120,22,38.1,48
2740,바리스타2급자격증취득과정(이론+실기),(주)씨아이케이한국외식조리직업전문학교(CIK),34,769600,20,50.7,40
2741,커피관리(바리스타) 양성과정,행복한커피앤요리학원,42,1292920,18,28.2,38
2742,양식&중식 조리기능사(이론/실기),동래요리학원,42,1275960,9,63,41
2743,한식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,28,835450,16,46.5,40
2744,중식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,20,607600,16,46.5,42
2745,바리스타 자격증 취득과정(1급2급 이론/실기),충주제빵커피학원,30,923520,18,,41
2746,커피관리 라떼아트과정(자격취득1급),한국커피직업전문학교,22,677240,18,,38
2747,한식조리기능사 자격증 취득과정,서부요리학원,36,820260,13,37.8,41
2748,커피바리스타 초급(2급자격증/커피음료/커피추출),한국제일요리커피학원,28,846560,12,36.8,37
2749,한식조리기능사(이론+실기) 취득,시지음식나라조리학원,27,820260,16,,51
2750,일식조리기능사 자격 취득과정(이론+실기),김경묘요리학원,23,698740,10,36.4,21
2751,커피 바리스타 브런치(요리)카페 실무,경일직업능력개발원,45,1385280,18,29.8,46
2752,"커피바리스타향상(1급자격,드립,라떼아트)&브런치요리(샌드위치,샐러드)",동경요리바리스타학원,44,1354490,12,,44
2753,바리스타입문과정(바리스타2급자격증취득),카페바리스타아카데미학원,24,738810,10,51.7,31
2754,한식조리기능사취득반,제천중앙요리학원,50,1139250,12,57.1,46
2755,일식조리마스터과정,김영호일식조리학원,45,2050000,12,45.6,39
2756,커피바리스타양성과정,인성직업능력개발평생교육원,58,885040,10,,
2757,양식조리기능사 자격취득(실기)+중식조리기능사 자격취득(실기)과정,마스터요리학원,35,1063300,12,44.4,
2758,"호텔외식조리사양성(양식+중식+일식자격증 필기,실기 및 현장실무)",중앙요리학원,50,1500000,16,,
2759,바리스타 2급 자격취득 단기과정(필기/실기)+라떼아트,대전커피문화식음료학원,20,615680,12,,36
2760,양식조리기능사 취득 및 레스토랑 취업과정,한솔요리커피제과제빵학원,30,911400,20,,32
2761,(이론+실기) 한식조리기능사 자격 취득과정,국제요리학원,29,881020,15,46.8,
2762,바리스타 1급자격취득 단기과정(필기/실기),대전커피문화식음료학원,20,615680,10,,35
2763,한식조리기능사(필기+실기),한솔요리학원종로3가점,20,592410,20,48.8,44
2764,중식조리기능사실기과정(단기속성반),전주요리제과제빵학원,14,311390,12,62.2,45
2765,한식조리기능사 자격 취득과정(이론+실기),언양조리학원,26,789880,10,,37
2766,커피 바리스타 2급 실기 +로스팅(로스트마스터) 자격취득,경일직업능력개발원,40,1231360,18,29.8,40
2767,커피바리스타2급자격증취득과정(이론+실기),이성실요리커피제빵학원,20,615680,12,26.2,30
2768,한식 조리실무(한정식 취업과정),한솔요리커피제과제빵아카데미,27,607600,16,50.6,43
2769,양식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,28,835450,16,46.5,35
2770,한식자격증필기실기모두완성과정,한솔요리아카데미 강동,30,718360,20,48.1,45
2771,한식조리기능사 취득과정(이론+실기),성남외식조리직업전문학교,28,835450,20,47.1,43
2772,바리스타입문과정(바리스타2급자격증취득),카페바리스타아카데미학원,24,738810,10,51.7,40
2773,한식 및 양식조리기능사 자격취득 (이론+실기),경남요리제과직업전문학교,48,1458240,20,55.3,36
2774,커피바리스타(자격증)디저트실무자과정,한국외식제과직업전문학교,52,1600760,15,35.5,33
2775,바리스타 구직자 양성과정,아인커피바리스타학원,50,1154400,12,29.2,35
2776,바리스타자격증과정(1급2급실기),남경성요리제빵커피직업전문학교,46,1416060,18,71.3,32
2777,한식조리기능사 자격증 취득(이론+실기),거제요리전문학원,36,820260,20,60,39
2778,"한식조리기능사자격증취득/이론,실기",동경요리바리스타학원,27,820260,20,55.4,45
2779,한식조리기능사자격취득(이론+실기),한빛요리학원,36,820260,12,,38
2780,한식조리기능사 취득과정(이론+실기),음식나라조리학원,25,759500,15,50.7,52
2781,한식조리기능사자격 취득과정(이론+실기),조해성요리학원,27,820260,16,51,43
2782,한식.중식조리기능사취득과정(필기/실기),수영음식나라조리학원,40,1215200,16,,44
2783,바리스타2급자격증취득과정및라떼아트과정,연산국제제빵커피학원,30,692640,16,33.3,35
2784,[일반고특화]한식조리기능사자격증취득및실무과정,메이필드호텔스쿨,89,4281450,20,,17
2785,(일반고)바리스타 2급&제과기능사 취득 및 실무자 양성과정,The국제직업전문학교,88,4332960,20,35.6,18
2786,바리스타 자격증 취득과정(1급2급 이론+실기),제천제빵커피학원,37,1199000,18,79.1,40
2787,한식조리기능사 자격취득과정(이론+실기),경주중앙직업전문학교,28,835450,20,51.9,43
2788,양식조리기능사 취득과정(이론+실기) 및 브런치조리 실무 양성과정,음식나라조리학원,27,820260,12,50.7,41
2789,"양식,중식조리기능사취득과정(필기/실기)",동래김경묘요리학원,33,1002540,8,35,41
2790,한식조리기능사 자격증 취득과정(필기/실기),홍성요리학원,33,811900,15,53.2,48
2791,"일식실무(일식조리기능사필기/실기,스시뷔페)조리사과정",동래김경묘요리학원,25,759500,13,35,28
2792,(일반고특화)바리스타2급 및 조주기능사 자격 취득과정,(주)한국직업전문학교,88,4332960,12,,17
2793,(일반고특화)한식조리기능사 취득 및 실무양성,(재)대성직업전문학교,88,4281450,30,88.9,17
2794,양식+중식 조리기능사취득(실기)과정,명성요리제과제빵학원,42,956970,12,43.8,47
2795,[일반고특화] 한식·양식자격취득&셰프양성,한선생직업전문학교,79,4281450,23,53.4,17
2796,"조리사기능사자격증취득(한식,양식,중식)1",궁전요리제빵미용직업전문학교,50,1503810,20,66.1,40
2797,양식조리기능사 자격취득 과정(이론+실기),광양요리제과직업전문학교,36,820260,16,50,38
2798,"양식,중식조리기능사취득과정(필기/실기)",동래김경묘요리학원,33,1002540,8,35,30
2799,커피관리 양성 및 커피바리스타 자격증 취득과정,다옴직업전문학교,30,1154400,24,82.1,33
2800,양식조리기능사취득과정(이론+실기),쿡스요리학원,27,820260,15,,36
2801,한식조리기능사자격증취득과정(이론+실기),제일요리아카데미학원,32,729120,15,20,45
2802,한식및양식조리기능사취득반,동구음식나라조리학원,51,1336720,16,45.9,37
2803,조주기능사취득 커피음료 실무과정,둔산음식나라조리제과커피학원,32,615600,16,38.2,34
2804,한식조리기능사 자격취득과정(이론+실기),해운대음식나라조리학원,26,789880,16,,35
2805,커피바리스타 자격증 취득 및 실무과정,대전음식나라조리제과제빵학원,38,1154400,12,31.6,33
2806,한식조리기능사(이론+실기)취득과정,이화푸드조리제빵학원,27,820260,16,54,37
2807,한식조리기능사(이론+실기),음식나라조리학원,36,820260,12,38,49
2808,제과 기능사 + 커피 바리스타 2급 자격 취득 과정,국제조리직업전문학원,98,4332960,12,33.3,17
2809,한식조리기능사 자격취득(실무포함),효성직업능력개발원,53,1207600,18,58.4,47
2810,커피 바리스타 2급 자격 및 음료제조 과정,김해영지요리직업전문학교,28,646460,10,,43
2811,한식조리기능사 자격취득(이론/실기),한국제일요리커피학원,27,820260,18,46.4,43
2812,한식조리기능사 취득과정(이론&실기),이화요리학원,37,835450,13,61.9,47
2813,한식조리 & 김치전문가 과정,동래요리학원,40,1215200,12,63,41
2814,양식조리기능사+중식조리기능사자격취득과정(이론+실기),군산명문요리직업전문학교,40,911400,12,59.3,43
2815,중식조리기능사실기자격증반,한라조리직업전문학원,12,400000,15,45.6,47
2816,국제SCA Intermediate자격증 및 커피바리스타양성과정,학교법인 숭실대학교 숭실호스피탈리티직업전문학교,11,677240,18,,
2817,중식조리기능사 자격 취득과정(이론+실기),서면요리학원,20,607600,12,41.2,43
2818,한식조리기능사 자격 취득과정(이론+실기),군산명문요리직업전문학교,35,797470,16,59.3,41
2819,양식조리기능사 자격 취득과정(이론.실기),수영음식나라조리학원,27,820260,12,,34
2820,양식조리기능사 자격 취득과정(이론+실기),홍명요리학원,37,835450,20,,40
2821,"커피바리스타양성(2급자격취득,드립추출,커피음료)",동경요리바리스타학원,33,1015870,12,,40
2822,커피바리스타 실무과정,홍명요리학원,38,1154400,16,60.5,32
2823,한식/양식조리기능사,전윤숙조리직업전문학교,66,1503810,15,54.9,37
2824,라떼아트 양성자 과정(바리스타2급자격증 이론+실기),윌문화인재평생교육원(e문화저널),38,1154400,12,,29
2825,한식조리기능사 자격취득과정,둔산음식나라조리제과커피학원,29,831600,24,50.8,43
2826,한식조리기능사실기자격증반,한라조리직업전문학원,22,607600,15,45.6,46
2827,양식조리기능사(이론/실기)&브런치카페실무요리,한국제일요리커피학원,33,1002540,18,46.4,37
2828,커피바리스타와 디저트카페실무,경일직업능력개발원,38,1154400,18,29.8,40
2829,"[일반고특화]호텔조리셰프양성반(한식,양식자격증취득)",한솔요리제과제빵아카데미,90,4281450,16,40.5,17
2830,"한식,중식조리기능사취득과정(이론+실기)",서면요리학원,40,1215200,12,41.2,48
2831,한식실무(뷔페요리+급식요리)양성과정,서면요리학원,35,1063300,15,41.2,56
2832,한식조리기능사 자격 취득과정(이론+실기),홍명요리학원,37,835450,20,,47
2833,한식조리기능사 자격 취득과정(이론+실기),마스터요리학원,28,835450,12,44.4,38
2834,한식조리기능사자격증과정,통영조리직업전문학교,36,820260,26,56.9,45
2835,일식조리자격증취득과정(이론+실기),둔산요리학원,26,592410,8,48.7,40
2836,커피바리스타 자격취득(이론+실기) 및 실무자양성과정,이화푸드조리제빵학원,37,1139000,12,,37
2837,한식조리기능사 취득(이론+실기),김천요리제과직업전문학교,24,729120,12,35,50
2838,커피 바리스타 양성자과정 (바리스타2급+홈카페마스터),경남커피교육학원,38,1174400,14,46.9,29
2839,한식조리기능사실기자격증반,한라조리직업전문학원,21,607600,15,45.6,40
2840,중식조리기능사취득과정(이론+실기),음식나라조리학원,24,607600,10,50.7,43
2841,커피바리스타(음료제조 및 라떼아트)양성과정,비엠커피학원,34,1031260,6,48.4,33
2842,커피바리스타 취업과정,(주)우리안전기술원 부설 전남직업전문학교,50,1154400,20,49.2,39
2843,커피 바리스타 양성자과정 (바리스타2급+홈카페마스터),경남커피교육학원,38,1174400,14,46.9,39
2844,커피 바리스타 입문 과정,학교법인 숭실대학교 숭실호스피탈리티직업전문학교,11,507930,18,,
2845,한식조리기능사취득(이론+실기),북구음식나라조리학원,27,820260,12,43.1,48
2846,중식조리기능사 자격 취득(이론+실기),기장정관음식나라조리학원,20,607600,12,52.9,43
2847,한식조리사 자격증 취득과정(실기),중앙요리학원,36,812660,20,38.1,40
2848,커피 바리스타 심화과정 (바리스타1급+커피지도사2급),경남커피교육학원,24,968520,14,46.9,34
2849,바리스타2급 자격 취득 과정,원바리스타커피학원,23,531020,12,,36
2850,중식및일식조리기능사실기,동구음식나라조리학원,31,797470,8,45.9,33
2851,중식조리기능사(이론+실기),음식나라조리학원,24,546840,12,38,52
2852,한식조리기능사 자격 취득과정(실기+필기),충북요리제과제빵전문학원,31,706330,14,,41
2853,(이론+실기) 한식조리기능사 자격취득,뉴영남요리제과제빵아카데미,36,820260,10,52.4,40
2854,일식조리기능사 취득과정(이론&실기),이화요리학원,27,607600,14,61.9,40
2855,바리스타 양성 및 자격증 취득과정,군산명문요리직업전문학교,40,915820,12,53.4,41
