,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
449,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,50,서울,동대문구
450,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50,55,인천,연수구
451,요양보호사 자격 취득과정,은평여성인력개발센터 부설 요양보호사교육원,32,540000,40,42.2,55,서울,은평구
452,요양보호사지격증취득대비반,마두요양보호사교육원,30,640800,40,54.8,57,경기,고양시
453,간호조무사자격증 취득과정,(주)대전세종 둔산간호학원,211,2508000,30,,34,대전,서구
454,요양보호사자격증 취득과정,주은요양보호사교육원,50,641520,35,55.7,,경기,고양시
455,요양보호사양성과정,온누리요양보호사교육원,30,510000,40,,57,경기,부천시
456,요양보호사 자격 취득과정,기쁨요양보호사교육원,50,500160,30,,,경기,수원시
457,요양보호사자격증취득과정,참사랑요양보호사교육원,30,500160,30,63,52,충북,청주시
458,요양보호사 자격증 취득과정,대신요양보호사교육원,30,480000,30,52.3,58,경기,수원시
459,요양보호사 자격 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),40,641280,30,64.7,52,세종,
460,요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,480000,24,68.9,54,경기,의정부시
461,요양보호사 자격 취득 과정,봉담요양보호사교육원,30,540000,40,,56,경기,화성시
462,요양보호사 자격 취득과정,BHS좋은요양보호사교육원,38,630000,40,38.9,56,부산,부산진구
463,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,55,충남,아산시
464,요양보호사 자격 취득과정,사랑나눔요양보호사교육원,30,480000,35,,57,서울,중랑구
465,요양보호사자격취득과정,엠마오요양보호사교육원,30,510000,40,53.5,55,서울,중랑구
466,요양보호사 자격 취득 과정,논현요양보호사교육원,31,540000,25,,59,서울,강남구
467,요양보호사 자격 취득 과정,아리아요양보호사교육원,30,500160,30,,56,경기,하남시
468,요양보호사자격취득과정,정읍간호학원 부설 요양보호사교육원,62,510000,30,,64,전북,정읍시
469,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,60,서울,동작구
470,요양보호사 자격 취득과정,안성성심간호학원 부설 요양보호사교육원,37,641520,30,,61,경기,안성시
471,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54,경기,수원시
472,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,56,,
