,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
126,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
127,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,49,서울,구로구
128,[탑강] 초음파비파괴검사기능사 필기,한국이러닝협회,41,147740,500,,,서울,구로구
129,대기환경기사 자격대비반(필기),한국이러닝협회,79,274600,500,,,서울,구로구
130,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,54,서울,구로구
131,전문로프접근기술 Level 1 자격과정,한국산업로프협회,10,942320,10,,42,전북,정읍시
132,수질환경 대기환경 폐기물처리 산업기사 및 기사 취득과정,인천직업능력교육원,83,5625010,25,66.7,29,인천,남동구
133,물재생(하수처리운전) 전문인재 양성과정,한국상하수도협회 부설 평생교육시설,55,3483770,30,73.4,26,서울,영등포구
134,수질환경관리인 및 대기환경관리인 양성과정,중앙환경직업전문학교,100,5098200,29,85.8,31,대전,중구
135,대기환경기사 자격대비반(필기),한국이러닝협회,79,274600,500,,27,서울,구로구
136,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,25,서울,구로구
137,[탑강] 초음파비파괴검사기능사 필기,한국이러닝협회,41,147740,500,,51,서울,구로구
138,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,31,서울,구로구
139,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,22,서울,구로구
140,전기공사 및 태양광발전설비,영남인재교육원,120,6022800,25,,41,대구,서구
141,전문로프접근기술 Level 1 자격과정,한국산업로프협회,10,942320,10,,44,전북,정읍시
142,상수관망관리 전문인재 양성과정,한국상하수도협회 부설 평생교육시설,55,3483770,30,73.4,26,서울,영등포구
143,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,54,서울,구로구
144,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,54,서울,구로구
145,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,26,서울,구로구
146,[탑강] 초음파비파괴검사기능사 필기,한국이러닝협회,41,147740,500,,,서울,구로구
147,대기환경기사 자격대비반(필기),한국이러닝협회,79,274600,500,,,서울,구로구
148,신재생에너지 발전설비 기능사 양성 및 자격증 취득과정,동천안희망직업전문학교,154,7700580,20,72.7,52,충남,천안시
149,(태양에너지생산)태양에너지생산과 전기내선공사양성,부산산업직업전문학교,78,4445400,20,47.2,33,부산,연제구
150,산업안전기사 실기 자격증 취득과정B,지행재직업전문학교,20,371040,20,62.2,44,울산,남구
151,산업안전(이론+실기)-자격증취득,영남직업전문학교,30,1183350,15,,30,경북,포항시
