,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
680,기중기운전기능사 자격증 취득및 실무과정(NCS),현대평생직업교육학원,25,1498720,15,70.1,,충남,당진시
681,굴삭기운전_현장실무,김포간호&중장비학원,33,1435890,20,,37,경기,김포시
682,굴삭기+지게차자격증취득과정,현대중장비직업전문학교,35,2030560,20,66,40,경기,파주시
683,도배실무 및 도배기능사 취득,북인천직업전문학교,35,1107750,12,55.9,49,인천,계양구
684,BIM설계(CAD+3D모델링),동양직업전문학교,88,4581500,20,,28,충남,천안시
685,타워크레인 운전기능사 자격취득 과정(이론+실기),현대평생직업교육학원,25,1465000,20,70.1,,충남,당진시
686,친환경 목조주택 시공목수양성,평창직업한옥학교,113,5697000,25,,50,강원,평창군
687,친환경 한옥시공 대목수 양성,평창직업한옥학교,113,5697000,25,,53,강원,평창군
688,도배입문 및 자격증취득과정,용인인테리어기술학원,20,1012800,16,44.6,46,경기,용인시
689,에코설비시공 신규 구직자 양성과정,부산광역시건설기술교육원,100,4422600,30,,51,부산,북구
690,기중기운전기능사취득(실기),부원중장비학원,20,732500,15,,37,경남,김해시
691,지게차자격취득과정,(주)경남제일중장비학원,25,715500,15,,41,경남,함안군
692,수장시공 (도배/장판/인테리어필름),이룸인테리어기술학원,28,1392600,12,60.2,42,경기,고양시
693,타일기능사자격증취득과정,대성도배타일목공건축학원,45,2278800,12,50,38,충남,천안시
694,천장크레인운전 자격증취득(이론+실기),포항직업전문학교,35,1281870,20,54.8,28,경북,포항시
695,"실내건축설계(Auto CAD, 캐드, Sketch UP,스케치업)입문과정",그린컴퓨터아트학원,56,1832600,20,84.2,27,충북,청주시
696,(일반고특화) 건축설계 및 전산응용건축제도기능사(3D프린팅) 과정,(주)동성직업전문학교,165,7491900,30,,17,경기,수원시
