,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
147,반려견스타일리스트(애견미용사) 3급 자격증과정-필기/실기,이정민애견미용학원,110,2625920,20,33.3,25,대전,중구
148,애견미용사 취업과정,프로펫애완동물관리학원,112,2673660,15,46.9,32,강원,원주시
149,반려동물미용 실무자 과정,프로펫평생교육원,90,2136540,15,,29,충북,청주시
150,반려동물 미용사 양성과정,프로펫평생교육원,115,2745280,15,,32,경기,안양시
151,[탑강] 유기농업기사 필기,한국이러닝협회,28,254970,500,20,65,서울,구로구
152,[탑강] 유기농업기능사 필기,한국이러닝협회,28,152770,500,20,,서울,구로구
153,[주경야독] 취업으로 통하는 산림기사(필기),한국이러닝협회,56,365310,500,,52,서울,구로구
154,[올배움] 산림기사 필기 합격대비 과정,한국이러닝협회,28,281510,500,,41,서울,구로구
155,합격! 농산물품질관리사 1차+2차 합격반,한국이러닝협회,56,380160,500,,40,서울,구로구
156,[주경야독] 취업으로 통하는 산림기능사(필기),한국이러닝협회,28,148500,500,,,서울,구로구
157,[탑강] 유기농업산업기사 필기,한국이러닝협회,28,336200,500,20,,서울,구로구
158,애견미용취업실무과정,서울애완동물관리학원,100,2601600,15,26.8,31,서울,서초구
159,애견미용사3급자격증취득,오렌지애견미용학원,110,2625920,25,,,서울,중구
160,애견미용3급자격증과정,탑애견미용학원,100,2387200,24,,29,서울,관악구
161,애견미용사3급&반려동물관리사 자격증취득과정,다솜애견전문학원,115,2745280,20,,27,부산,연제구
162,산림(산업)기사 자격증취득,상지대학교,15,801780,20,,,강원,원주시
163,[주경야독] 취업으로 통하는 산림기사(필기),한국이러닝협회,56,365310,500,,35,서울,구로구
164,합격! 농산물품질관리사 1차+2차 합격반,한국이러닝협회,56,380160,500,,47,서울,구로구
165,애견미용얼굴컷과정,동물농장애견미용학원,43,1126490,12,50,34,부산,동래구
166,[탑강] 유기농업산업기사 필기,한국이러닝협회,28,336200,500,20,,서울,구로구
167,[탑강] 유기농업기능사 필기,한국이러닝협회,28,152770,500,20,,서울,구로구
168,[올배움] 산림기사 필기 합격대비 과정,한국이러닝협회,28,281510,500,,,서울,구로구
169,(이론+실기)애견미용반려견스타일리스트3급자격증취득과정,동물농장애견미용학원,80,2009760,15,50,30,부산,동래구
170,[주경야독] 취업으로 통하는 산림기능사(필기),한국이러닝협회,28,148500,500,,49,서울,구로구
