,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
12185,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,,서울,구로구,19_전기전자,반도체
12186,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12187,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12188,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,,서울,구로구,19_전기전자,반도체
12189,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60.0,52.0,서울,강남구,19_전기전자,전기산업기사/기사
12190,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,27.0,서울,구로구,19_전기전자,반도체
12191,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12192,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,,서울,구로구,19_전기전자,반도체
12193,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12194,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,27.0,서울,구로구,19_전기전자,디스플레이
12195,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,288280,500,48.4,60.0,서울,구로구,19_전기전자,전기산업기사/기사
12196,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,312980,500,48.0,47.0,서울,구로구,19_전기전자,전기기능사
12197,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12198,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,,서울,구로구,19_전기전자,반도체
12199,전기기능인A과정(전기기능사필기),신부산전기기술학원,10,471380,11,49.0,37.0,경남,창원시,19_전기전자,전기기능사
12200,배전담당 기술인력 양성과정,(주)대원전기교육원,63,3273500,30,64.7,27.0,충북,증평군,19_전기전자,전기배전
12201,전기공사-2,한국전기공사협회 전기공사인재개발원,95,4582900,30,83.7,32.0,서울,강서구,19_전기전자,전기공사
12202,전기공사(공동주택)실무과정,정인직업교육원,103,4713840,20,57.5,35.0,전북,전주시,19_전기전자,전기공사
12203,전기기능사자격증취득(필기),청주한국전기학원,20,537960,22,50.0,36.0,충북,청주시,19_전기전자,전기기능사
12204,전기내선공사실무자양성(전기기능사취득)B,중랑직업전문학교,124,5630420,30,75.4,34.0,서울,중랑구,19_전기전자,전기기능사
12205,전기기능사 취득(필기),한국전기기술학원,45,589230,35,53.8,37.0,광주,북구,19_전기전자,전기기능사
12206,전기내선공사 및 전기기능사 취득 과정,(재)한국공업직업전문학교,117,4582900,30,75.7,39.0,,,19_전기전자,전기기능사
12207,전기기능사(자동제어) 취득 중급 과정,주식회사대양전기직업전문학교,84,4001130,20,71.4,37.0,서울,도봉구,19_전기전자,전기기능사
12208,전기공사 및 전기시설관리A[전기기능사 및 승강기 기능사 취득],서남직업전문학교,125,5695890,25,65.8,33.0,전남,목포시,19_전기전자,전기기능사
12209,(일반고특화)전기내선공사전문가양성과정(전기기능사),고려IT직업전문학교,170,7939130,30,80.0,17.0,경기,수원시,19_전기전자,전기기능사
12210,(일반고특화)전기내선공사 및 전기기능사 취득 양성과정,(주)동성직업전문학교,165,7493940,30,80.4,17.0,경기,수원시,19_전기전자,전기기능사
12211,[일반고특화] 전기기능사 양성 과정 A,한국능력개발직업전문학교,156,7493940,20,76.9,17.0,서울,영등포구,19_전기전자,전기기능사
12212,[일반고특화]스마트전기내선제어 및 전기기능사 취득,수원직업전문학교(구.경기남부직업전문학교),171,7939130,30,68.1,17.0,경기,수원시,19_전기전자,전기기능사
12213,전기공사 및 전기기능사,세종평생교육원,86,4497780,30,70.6,51.0,대구,북구,19_전기전자,전기기능사
12214,전기기능사(내선공사) 취득 중급 과정,대산전기직업전문학교,90,4124610,25,83.9,39.0,경기,고양시,19_전기전자,전기기능사
12215,전기공사실무,부산용접&전기직업학교,89,4648370,25,58.5,45.0,부산,부산진구,19_전기전자,전기공사
12216,전기산업기사실기특강과정,한국전기학원,15,452820,30,61.3,41.0,대전,중구,19_전기전자,전기산업기사/기사
12217,"전기(외선,내선)기술인력양성",한국전기교육원,155,8118280,30,63.4,26.0,경북,경산시,19_전기전자,내선공사
12218,전기기능사 필기,대전전기학원,30,589230,20,60.0,26.0,대전,중구,19_전기전자,전기기능사
12219,승강기기능사 자격취득과정 (실기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,31.0,서울,영등포구,19_전기전자,승강기기능사
12220,전기공사 및 전기기능사 자격취득 과정,영남기술직업전문학교,123,5630420,24,62.5,36.0,대구,달서구,19_전기전자,전기기능사
12221,전기기사취득(실기),베스트전기학원,20,654700,30,42.5,34.0,부산,부산진구,19_전기전자,전기산업기사/기사
12222,배전기술자양성,(주)경기전기교육원,70,3666320,30,71.3,26.0,경기,여주시,19_전기전자,전기배전
12223,전기(산업)기사 취득과정[실기특강],안양대산전기기술학원,12,430360,33,80.0,33.0,경기,안양시,19_전기전자,전기산업기사/기사
12224,전기기능사 자격증취득과정(필기반),제일전기학원,40,785640,25,50.0,32.0,광주,북구,19_전기전자,전기기능사
12225,전기기능사 자격증취득과정(필기반),제일전기학원,40,785640,25,50.0,45.0,광주,북구,19_전기전자,전기기능사
12226,"3D프린터 운용 설계 제품디자인(캐드,맥스,모델링,3D프린터)",더조은컴퓨터아트학원,68,3333960,20,52.9,32.0,서울,강동구,19_전기전자,전자기기제작
12227,전기기능사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,34.0,서울,영등포구,19_전기전자,전기기능사
12228,전기(산업)기사 취득(실기)과정,라이센스전기기술학원,14,500000,28,42.9,41.0,전북,전주시,19_전기전자,전기산업기사/기사
12229,전기(산업)기사자격증 실기특강반,제일전기직업전문학교,15,467920,48,37.1,39.0,경기,수원시,19_전기전자,전기산업기사/기사
12230,전기기능사 자격취득과정 (실기과정),유캠퍼스김기남전기정보통신학원,20,471380,20,55.7,36.0,서울,영등포구,19_전기전자,전기기능사
12231,전기(산업)기사 실기,수도전기직업전문학원,19,680880,25,53.5,35.0,서울,영등포구,19_전기전자,전기산업기사/기사
12232,전기기능사 취득(실기),대전전기학원,27,523760,17,60.0,26.0,대전,중구,19_전기전자,전기기능사
12233,전기 (산업)기사 취득 600,종로전기학원,96,3928200,24,57.1,41.0,서울,중구,19_전기전자,전기산업기사/기사
12234,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60.0,60.0,서울,강남구,19_전기전자,전기산업기사/기사
12235,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,,서울,구로구,19_전기전자,반도체
12236,전기(산업)기사 취득 과정,수도직업전문학교,80,2032320,20,59.1,36.0,서울,영등포구,19_전기전자,전기산업기사/기사
12237,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,25.0,서울,구로구,19_전기전자,반도체
12238,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12239,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,,서울,구로구,19_전기전자,디스플레이
12240,전기기능사자격취득실기,스마트전기학원,16,628510,20,75.0,38.0,대전,중구,19_전기전자,전기기능사
12241,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,25.0,서울,구로구,19_전기전자,반도체
12242,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12243,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12244,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,41.0,서울,구로구,19_전기전자,전기산업기사/기사
12245,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60.0,31.0,서울,강남구,19_전기전자,전기산업기사/기사
12246,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,22.0,서울,구로구,19_전기전자,반도체
12247,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12248,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,24.0,서울,구로구,19_전기전자,반도체
12249,전기기능사 취득(실기특강),베스트전기학원,14,523760,20,42.5,37.0,부산,부산진구,19_전기전자,전기기능사
12250,전기기능사 취득(실기),한국전기기술학원,16,628510,35,53.8,36.0,광주,북구,19_전기전자,전기기능사
12251,전기기능사 실기,한국전기기술원,14,523760,17,47.3,44.0,서울,영등포구,19_전기전자,전기기능사
12252,전기기능사 취득(실기)-90,종로전기학원,14,589230,24,62.5,46.0,서울,중구,19_전기전자,전기기능사
12253,전기기능사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,47.0,서울,영등포구,19_전기전자,전기기능사
12254,전기기능사필기정규과정,한국전기학원,30,619230,24,61.3,38.0,대전,중구,19_전기전자,전기기능사
12255,전기기능사 실기,한국전기기술원,27,523760,17,47.3,40.0,서울,영등포구,19_전기전자,전기기능사
12256,전기기능사 취득,베스트전기학원,40,1309400,20,42.5,35.0,부산,부산진구,19_전기전자,전기기능사
12257,전기설비 내선공사 및 현장실무(전기기능사취득),(재)고려직업전문학교,88,4582900,25,69.6,39.0,서울,동작구,19_전기전자,전기기능사
12258,전기기능사실기특강과정,유성한국전기학원,25,704700,17,69.2,45.0,대전,유성구,19_전기전자,전기기능사
12259,전기기능사 취득(실기),대전전기학원,26,523760,17,60.0,37.0,대전,중구,19_전기전자,전기기능사
12260,전기공사 및 전기관리자 양성 A,영진직업전문학교,125,5695890,30,79.3,34.0,대구,동구,19_전기전자,전기공사
12261,전기기능사자격증취득(실기),청주한국전기학원,18,616030,15,30.0,40.0,충북,청주시,19_전기전자,전기기능사
12262,"전기기능사(이론,실기)",수도전기직업전문학원,52,1361770,18,53.5,,서울,영등포구,19_전기전자,전기기능사
12263,전기기능사 실기 취득,모아소방전기학원,20,523760,23,78.6,46.0,서울,영등포구,19_전기전자,전기기능사
12264,전기기능사(필기/실기)반-전기기능사자격증취득과정,신부산전기기술학원,30,982050,11,49.0,32.0,경남,창원시,19_전기전자,전기기능사
12265,전기기능사 실기[전기기능사 취득],안양전기공과학원,27,523760,20,21.4,43.0,경기,군포시,19_전기전자,전기기능사
12266,전기기능사실기특강과정,유성한국전기학원,15,704700,17,69.2,48.0,대전,유성구,19_전기전자,전기기능사
12267,전기기사(산업) 필기특강,수도전기직업전문학원,26,785640,25,53.5,39.0,서울,영등포구,19_전기전자,전기산업기사/기사
12268,전기기능사필기정규과정,유성한국전기학원,30,619230,30,69.2,35.0,대전,유성구,19_전기전자,전기기능사
12269,전기기능사 실기[전기기능사 취득],안양전기공과학원,27,523760,20,21.4,53.0,경기,군포시,19_전기전자,전기기능사
12270,전기기능사 취득과정[실기],안양대산전기기술학원,20,523760,16,63.6,51.0,경기,안양시,19_전기전자,전기기능사
12271,전기산업기사자격취득필기,스마트전기학원,44,903480,20,75.0,49.0,대전,중구,19_전기전자,전기산업기사/기사
12272,전기기능사 실기 취득,모아소방전기학원,14,523760,23,78.6,46.0,서울,영등포구,19_전기전자,전기기능사
12273,전기기능사실기특강과정,한국전기학원,14,626130,16,61.3,44.0,대전,중구,19_전기전자,전기기능사
12274,전기기능사 취득(실기) 90,종로전기학원,29,589230,24,62.5,43.0,서울,중구,19_전기전자,전기기능사
12275,전기기능사취득실기반,부산전기학원,19,523760,15,64.3,46.0,경남,창원시,19_전기전자,전기기능사
12276,전기내선 및 배전공사(양성),미래전기기술직업전문학교,190,9165800,20,81.3,39.0,전북,군산시,19_전기전자,전기배전
12277,전기기능사 실기 취득,모아소방전기학원,14,523760,23,78.6,39.0,서울,영등포구,19_전기전자,전기기능사
12278,전기기능사자격증 실기특강반,제일전기직업전문학교,18,571380,30,79.4,47.0,경기,수원시,19_전기전자,전기기능사
12279,전기기능사 취득과정[실기],안양대산전기기술학원,10,523760,16,63.6,52.0,경기,안양시,19_전기전자,전기기능사
12280,승강기 기능사 취득(실기)-78,종로전기학원,12,510660,24,62.5,35.0,서울,중구,19_전기전자,승강기기능사
12281,전기기능사실기특강과정,유성한국전기학원,13,704700,17,69.2,53.0,대전,유성구,19_전기전자,전기기능사
12282,전기기능사자격증취득과정(실기반),제일전기학원,30,589230,25,50.0,38.0,광주,북구,19_전기전자,전기기능사
12283,전기 PLC 시스템제어 실무,한국IT교육원,126,5906430,16,66.7,31.0,대구,동구,19_전기전자,자동제어시스템
12284,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,16,628510,20,65.0,48.0,서울,도봉구,19_전기전자,전기기능사
12285,"전기기사/전기산업기사 취득과정(필기,실기)",서울공과전기학원,54,2095040,24,62.2,32.0,서울,영등포구,19_전기전자,전기산업기사/기사
12286,전기기능사 자격증취득(실기)과정,전주이패스(E-PASS)전기기술학원,25,522270,10,50.0,33.0,전북,전주시,19_전기전자,전기기능사
12287,전기(산업)기사 양성과정,정인직업교육원,100,3928200,20,57.5,39.0,전북,전주시,19_전기전자,전기산업기사/기사
12288,전기기능사자격증실기반,신부산전기기술학원,27,523760,11,49.0,32.0,경남,창원시,19_전기전자,전기기능사
12289,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,16,628510,20,65.0,49.0,서울,도봉구,19_전기전자,전기기능사
12290,전기기능사 취득과정[실기],안양대산전기기술학원,15,523760,16,63.6,52.0,경기,안양시,19_전기전자,전기기능사
12291,전기기능사 취득(실기),한국전기기술학원,32,628510,35,53.8,46.0,광주,북구,19_전기전자,전기기능사
12292,전기기능사 자격증 및 전기내선공사 실무,(재)한국직업능력교육원(구.열린직업전문학교),109,4910250,24,77.3,40.0,경기,시흥시,19_전기전자,전기기능사
12293,전기기능사 양성 및 자격증 취득과정,동천안희망직업전문학교,125,5695890,20,63.0,48.0,충남,천안시,19_전기전자,전기기능사
12294,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,,서울,구로구,19_전기전자,디스플레이
12295,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12296,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,49.0,서울,구로구,19_전기전자,전기산업기사/기사
12297,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12298,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,,서울,구로구,19_전기전자,반도체
12299,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,27.0,서울,구로구,19_전기전자,반도체
12300,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,36.0,서울,구로구,19_전기전자,반도체
12301,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,39.0,서울,구로구,19_전기전자,전기산업기사/기사
12302,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,24.0,서울,구로구,19_전기전자,반도체
12303,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12304,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60.0,65.0,서울,강남구,19_전기전자,전기산업기사/기사
12305,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12306,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,23.0,서울,구로구,19_전기전자,반도체
12307,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,12,628510,20,65.0,45.0,서울,도봉구,19_전기전자,전기기능사
12308,전기(산업)기사 취득(실기) 과정,수도직업전문학교,20,785640,20,45.0,,서울,영등포구,19_전기전자,전기산업기사/기사
12309,전기기능사취득(실기),베스트전기학원,20,654700,20,42.5,32.0,부산,부산진구,19_전기전자,전기기능사
12310,전기기능사와 내선공사 취업자 양성과정,CM세무전기직업전문학교,105,5499480,30,81.8,33.0,충남,천안시,19_전기전자,전기기능사
12311,전기기능사 취득(필기) 과정,수도직업전문학교,30,785640,20,45.0,,서울,영등포구,19_전기전자,전기기능사
12312,전기내선공사(전기기능사&승강기기능사 취득)양성과정,국제직업전문학교,122,5368540,30,61.7,37.0,광주,동구,19_전기전자,전기기능사
12313,내선공사 실무 및 전기기능사 취득,세영직업전문학교,89,2618800,20,73.1,43.0,서울,영등포구,19_전기전자,전기기능사
12314,전기기능사 필기,베스트전기학원,30,589230,30,42.5,34.0,부산,부산진구,19_전기전자,전기기능사
12315,승강기기능사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,37.0,서울,영등포구,19_전기전자,승강기기능사
12316,전기기능사 및 신재생(태양광) 기능사 취득 과정,수도직업전문학교,67,1702060,20,59.1,38.0,서울,영등포구,19_전기전자,전기기능사
12317,전기스마트내선공사(전기기능사)양성반A,제일전기직업전문학교,95,4713840,30,68.1,44.0,경기,수원시,19_전기전자,전기기능사
12318,소프트웨어(PLC)기반의 자동제어설계 양성,(재)부산인재개발원 부산직업전문학교,118,4496500,30,74.2,30.0,부산,수영구,19_전기전자,자동제어시스템
12319,전기내선공사실무자양성(전기기능사취득)C,중랑직업전문학교,124,5630420,30,75.4,33.0,서울,중랑구,19_전기전자,전기기능사
12320,전기기능사자격증 필기특강반,제일전기직업전문학교,19,471380,48,79.4,41.0,경기,수원시,19_전기전자,전기기능사
12321,전기내선제어 및 전기기능사취득A,수원직업전문학교(구.경기남부직업전문학교),125,5695890,30,68.1,33.0,경기,수원시,19_전기전자,전기기능사
12322,전기기능사 취득(실기) 과정,수도직업전문학교,20,589230,20,45.0,38.0,서울,영등포구,19_전기전자,전기기능사
12323,내선공사(전기),미래직업전문학교,70,3666320,20,76.1,42.0,부산,동구,19_전기전자,내선공사
12324,전기기능사&시설관리자 취업과정-A,형설직업전문학교,97,5041190,20,76.6,38.0,울산,남구,19_전기전자,전기기능사
12325,전기 내선공사 전기기능사 과정,인천대산전기직업학교,84,3849630,25,59.5,35.0,인천,부평구,19_전기전자,전기기능사
12326,전기기능사자격증실기반,신부산전기기술학원,10,523760,11,49.0,42.0,경남,창원시,19_전기전자,전기기능사
12327,전기내선공사(태양광발전이론포함),새동아직업전문학교,99,4517430,25,62.1,41.0,부산,사하구,19_전기전자,내선공사
12328,배전공사기술인양성,한국전기교육원,95,4975720,30,63.4,25.0,경북,경산시,19_전기전자,전기배전
12329,전기설비설치 실무자과정,한국태양광발전직업전문학교,59,2291450,20,64.7,40.0,경기,평택시,19_전기전자,내선공사
12330,전기내선공사 실무 및 전기기능사 자격증취득,안산전기공과학원,60,2356920,20,52.8,31.0,경기,안산시,19_전기전자,전기기능사
12331,전기공사 기술인력 양성과정,(주)대원전기교육원,177,9165800,30,64.7,27.0,충북,증평군,19_전기전자,전기공사
12332,전기산업기사 취득(필기과정),베스트전기학원,40,1309400,34,42.5,26.0,부산,부산진구,19_전기전자,전기산업기사/기사
12333,내선공사 양성과정,충주직업전문학교,126,5695890,26,79.2,44.0,충북,충주시,19_전기전자,내선공사
12334,전기기능사 자격증 취득,한동직업전문학교 주식회사,120,5499480,24,77.3,27.0,경북,포항시,19_전기전자,전기기능사
12335,"전기기능사(이론,실기)",수도전기직업전문학원,52,1361770,18,53.5,43.0,서울,영등포구,19_전기전자,전기기능사
12336,전기기능사 필기,대전전기학원,27,589230,20,60.0,32.0,대전,중구,19_전기전자,전기기능사
12337,배전공사기술인양성,한국전기교육원,95,4975720,30,63.4,26.0,경북,경산시,19_전기전자,전기배전
12338,전기내선공사(전기기능사취득)과정,대한전기기술교육원,130,5957770,25,46.3,36.0,대구,동구,19_전기전자,전기기능사
12339,전기기능사(필기/실기)반-전기기능사자격증취득과정,신부산전기기술학원,32,982050,11,49.0,40.0,경남,창원시,19_전기전자,전기기능사
12340,전기산업기사필기정규과정,유성한국전기학원,50,1032050,30,69.2,41.0,대전,유성구,19_전기전자,전기산업기사/기사
12341,전기기능사자격증취득(필기),청주한국전기학원,20,537960,22,50.0,29.0,충북,청주시,19_전기전자,전기기능사
12342,전기기능사 취득[필기+실기]-I,안양전기공과학원,66,2356920,20,60.6,38.0,경기,군포시,19_전기전자,전기기능사
12343,전기(산업)기사 취득 및 전기내선공사,영남인재교육원,115,5270330,30,72.1,31.0,대구,서구,19_전기전자,전기산업기사/기사
12344,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12345,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12346,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,214470,500,48.4,59.0,서울,구로구,19_전기전자,전기산업기사/기사
12347,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12348,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,476730,500,48.4,43.0,서울,구로구,19_전기전자,전기산업기사/기사
12349,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,,서울,구로구,19_전기전자,디스플레이
12350,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12351,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,227070,500,48.0,42.0,서울,구로구,19_전기전자,전기기능사
12352,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,33.0,서울,구로구,19_전기전자,전기산업기사/기사
12353,태양에너지생산,영진직업전문학교,75,3928200,20,64.3,33.0,경남,김해시,19_전기전자,내선공사
12354,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,,서울,구로구,19_전기전자,반도체
12355,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,25.0,서울,구로구,19_전기전자,반도체
12356,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12357,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,,서울,구로구,19_전기전자,반도체
12358,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,29.0,서울,구로구,19_전기전자,반도체
12359,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,26.0,서울,구로구,19_전기전자,전기산업기사/기사
12360,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,,서울,구로구,19_전기전자,반도체
12361,전기기능사취득필기반,부산전기학원,20,523760,30,64.3,32.0,경남,창원시,19_전기전자,전기기능사
12362,전기기사(산업) 이론,수도전기직업전문학원,50,1296300,18,53.5,36.0,서울,영등포구,19_전기전자,전기산업기사/기사
12363,전기기능인A과정(전기기능사필기),신부산전기기술학원,18,471380,11,49.0,32.0,경남,창원시,19_전기전자,전기기능사
12364,전기산업기사필기정규과정,한국전기학원,50,1032050,30,61.3,32.0,대전,중구,19_전기전자,전기산업기사/기사
12365,전기내선공사실무,부산용접&전기직업학교,90,4713840,25,58.5,45.0,부산,부산진구,19_전기전자,내선공사
12366,전기자동제어(PLC)설계,부산기술직업전문학교,114,5068090,24,78.8,32.0,부산,북구,19_전기전자,자동제어시스템
12367,배전담당 기술인 양성과정,(주)대원전기교육원,66,3273500,30,64.7,28.0,충북,증평군,19_전기전자,전기배전
12368,송배전전공양성,영진기술교육원,69,3613940,30,72.7,28.0,경남,고성군,19_전기전자,전기배전
12369,전기공사 및 전기관리자 양성 B,영진직업전문학교,125,5695890,30,79.3,33.0,대구,동구,19_전기전자,전기공사
12370,전기(산업)기사 자격취득 필기,세종전기소방학원,45,1210410,30,52.6,31.0,충북,청주시,19_전기전자,전기산업기사/기사
12371,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,476730,500,48.4,45.0,서울,구로구,19_전기전자,전기산업기사/기사
12372,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,30.0,서울,구로구,19_전기전자,디스플레이
12373,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,23.0,서울,구로구,19_전기전자,반도체
12374,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12375,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60.0,23.0,서울,강남구,19_전기전자,전기산업기사/기사
12376,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,,서울,구로구,19_전기전자,반도체
12377,전기기능사취득과 실무자양성(내선공사/전기배선/설비공사/시설관리),한국직업능력교육원(구.열린드림기술교육원),107,4910250,24,76.9,37.0,경기,군포시,19_전기전자,전기기능사
12378,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,25.0,서울,구로구,19_전기전자,반도체
12379,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
12380,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,53.0,서울,구로구,19_전기전자,전기산업기사/기사
12381,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,227070,500,48.0,49.0,서울,구로구,19_전기전자,전기기능사
12382,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,,서울,구로구,19_전기전자,반도체
12383,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12384,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60.0,,서울,강남구,19_전기전자,전기산업기사/기사
12385,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,25.0,서울,구로구,19_전기전자,반도체
12386,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,214470,500,48.4,47.0,서울,구로구,19_전기전자,전기산업기사/기사
12387,"전기기사/전기산업기사 취득과정(필기,실기)",서울공과전기학원,54,2095040,24,62.2,33.0,서울,영등포구,19_전기전자,전기산업기사/기사
12388,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구,19_전기전자,전기산업기사/기사
