,과정명,학원명,기간,훈련비,정원,취업률,연령대
3807,임상심리사2급 자격증취득과정(필기),한국이러닝협회,95,285120,500,,
3808,요양보호사 양성과정,연수요양보호사교육원,50,600000,40,50,62
3809,요양보호사 자격 취득과정,변동미즈요양보호사교육원,30,640080,40,,
3810,요양보호사자격증취득과정,삼성요양보호사교육원,33,640800,30,57.3,
3811,요양보호사자격증취득과정,진월요양보호사교육원,30,684000,30,45.7,
3812,요양보호사자격취득(사회복지사반),홍주요양보호사교육원,10,250000,30,57.3,
3813,요양보호사 자격증 취득과정,송천탑클래스간호학원부설요양보호사교육원,33,600000,30,57.1,54
3814,"요양보호사자격취득과정_간호조무사,물리치료사,작업치료사자격반",서일간호학원부설요양보호사교육원,10,250000,34,56.6,51
3815,요양보호사자격취득과정_사회복지사자격반,서일간호학원부설요양보호사교육원,10,250000,30,56.6,
3816,요양보호사 자격 취득과정,하남요양보호사교육원,33,600000,33,,
3817,요양보호사자격취득과정,웅상요양보호사교육원,37,600000,30,,59
3818,요양보호사 자격취득과정,호남간호요양보호사교육원,30,688080,40,41.3,
3819,요양보호사 자격 취득과정,빛나랑요양보호사교육원,30,510000,30,,
3820,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,648000,35,61.4,42
3821,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50,
3822,요양보호사 자격 취득과정,김포요양보호사교육원,30,630000,40,52.4,52
3823,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,55
3824,요양보호사 자격 취득과정,자은간호학원 부설 요양보호사 교육원,36,480000,30,63.6,
3825,요양보호사자격증취득과정(이론+실기),대구제일요양보호사교육원,30,720000,36,41,
3826,요양보호사 자격 취득과정,열린요양보호사교육원,30,540000,40,56,56
3827,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,30,640080,40,56.2,59
3828,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,55
3829,요양보호사 자격증 취득과정(신규자 주간반),효성요양보호사교육원,30,540000,40,53.2,57
3830,요양보호사 자격증 취득과정 2,가족사랑요양보호사교육원,30,570000,40,,
3831,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,33,650000,30,87.5,
3832,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,50,510000,30,55.3,59
3833,요양보호사 자격 취득 과정,명성요양보호사교육원,30,500160,40,62.5,
3834,요양보호사 자격증 취득과정,진해보금요양보호사교육원,32,600000,40,45.7,
3835,요양보호사표준교육과정,대한요양보호사교육원,33,549840,35,50,
3836,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,56
3837,요양보호사 자격취득과정(비NCS),섬기미요양보호사교육원,30,720000,40,52,41
3838,요양보호사자격증취득과정,어르신사랑요양보호사교육원,30,600000,38,66,62
3839,요양보호사,사임당요양보호사교육원,30,540000,31,,55
3840,요양보호사 자격취득 교육과정,더큰요양보호사교육원,30,722160,38,53.3,
3841,병원코디네이터 및 상담실장 양성과정(NCS기반),종로아바CS평생교육원,20,554300,16,36.8,
3842,요양보호사자격증 취득과정,(주)한국요양보호사교육원,30,600000,30,53.5,
3843,요양보호사 자격취득,김해사랑요양보호사교육원,30,600000,40,49.2,50
3844,요양보호사 자격증취득과정,경산중앙요양보호사교육원,33,640800,26,,56
3845,요양보호사자격취득과정,사랑평생교육원 부설 요양보호사교육원,30,600000,40,68.9,59
3846,요양보호사 자격취득과정,거봉요양보호사교육원,30,530400,30,,
3847,요양보호사 자격증취득과정(표준),천안베스트간호학원 부설 요양보호사교육원,33,500400,33,51.3,
3848,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,
3849,요양보호사양성과정,산돌요양보호사교육원,48,650000,30,71.4,
3850,(NCS적용)요양보호사자격취득과정,충주YWCA요양보호사교육원,30,600000,36,,
3851,요양보호사 자격 취득과정,강북요양보호사교육원,33,480000,40,,48
3852,요양보호사 국가 자격증 취득과정,삼성중앙요양보호사교육원,30,550080,30,,55
3853,요양보호사자격증양성과정,햇빛요양보호사교육원,30,550080,40,66.3,
3854,요양보호사자격취득과정(주간반),글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,
3855,요양보호사 국가 자격증 취득과정,삼성중앙요양보호사교육원,45,550080,30,,50
3856,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,48
3857,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,59
3858,간호조무사 자격 취득과정,효성간호보건학원,223,2998960,28,64.1,35
3859,요양보호사 양성과정(사회복지사자격취득자),부천중부요양보호사교육원,12,200000,40,52.4,
3860,요양보호사 자격증취득과정B-일반240,가온요양보호사교육원,30,600000,30,,
3861,요양보호사자격증 취득과정,샘물요양보호사교육원,33,722400,32,69.4,
3862,간호조무사 자격취득과정(성남 한누리),한누리간호조무종합학원,191,2699520,30,56.7,42
3863,요양보호사자격취득과정,한국실버요양보호사교육원,30,528000,37,50.5,
3864,요양보호사 자격증 취득과정,중앙요양보호사교육원,30,641520,37,,59
3865,요양보호사자격증취득과정,김포간호학원부설요양보호사교육원,33,630000,32,65,52
3866,요양보호사 자격 취득과정,강남케어요양보호사교육원,30,510000,30,,
3867,요양보호사 자격 취득과정,대성요양보호사교육원,33,600000,36,63.6,54
3868,간호조무사 자격증 취득 과정,성산간호조무사학원,191,2743600,26,78.8,
3869,요양보호사자격증취득(취업성공),노아요양보호사교육원,35,600000,21,52,56
3870,요양보호사(표준)주간과정,평화요양보호사교육원,30,600000,30,52.2,57
3871,간호조무사 자격증 취득과정(취업실무),탑간호학원,211,2898640,32,86.2,
3872,요양보호사 자격 취득과정-실업자,온수요양보호사교육원,30,540000,40,,
3873,요양보호사 자격 취득과정,우리실버요양보호사교육원,30,540000,36,,
3874,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,57
3875,요양보호사 자격 취득 과정,계양온누리요양보호사교육원,30,600000,40,,
3876,요양보호사 자격 취득과정,영남요양보호사교육원,30,722400,40,64.5,
3877,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,
3878,요양보호사 자격 취득과정,사임당요양보호사교육원,15,250000,31,,
3879,요양보호사 자격취득,케어대한요양보호사교육원,30,600000,40,51.4,
3880,요양보호사 자격 취득과정,의정부제일요양보호사교육원,30,540000,40,,
3881,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,
3882,요양보호사양성,제일요양보호사교육원,50,699840,40,43.5,51
3883,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,
3884,요양보호사자격증취득과정,성산요양보호사교육원,33,640800,33,56.8,
3885,요양보호사자격증 취득과정,늘푸른한가족요양보호사교육원,30,540000,35,,65
3886,요양보호사자격취득과정,반구요양보호사교육원,30,641520,40,,61
3887,요양보호사 자격 취득과정,성모요양보호사교육원,30,580000,33,46.6,
3888,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,30,510000,30,50.7,
3889,요양보호사 자격 취득과정,다사랑요양보호사교육원,30,720000,30,61.4,60
3890,건강보험청구심사통합과정,메디아이부산학원,17,740000,10,54.5,
3891,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,552000,30,60.9,
3892,요양보호사 자격취득과정,마산여성인력개발센터(부설요양보호사교육원),50,552000,36,69.6,
3893,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,600000,37,53.3,
3894,간호조무사 자격취득 과정,엔젤간호학원,191,2880400,30,,
3895,요양보호사 국가자격증 취득과정,나눔요양보호사교육원,30,540000,20,,54
3896,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,
3897,요양보호사 자격 취득과정,한국요양보호사교육원,30,540000,30,,61
3898,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,
3899,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43,
3900,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,
3901,"요양보호사국가자격증취득과정(요양보호사,간병인)",남동요양보호사교육원,30,570000,40,51.5,63
3902,요양보호사양성,제일요양보호사교육원,50,699840,40,43.5,55
3903,요양보호사자격증 취득과정,새고려요양보호사교육원,30,600000,30,50,
3904,요양보호사 자격 취득과정,포천요양보호사교육원,38,510000,35,50,
3905,요양보호사자격증취득과정,새희망요양보호사교육원,30,580080,33,55.2,
3906,요양보호사 자격 취득 과정,부모사랑요양보호사교육원,30,600000,40,50,
3907,요양보호사 자격취득 양성과정(비NCS),목포요양보호사교육원,30,499920,40,64.8,
3908,요양보호사 자격 취득과정 (사회복지사),진해간호요양보호사교육원,11,250000,30,35.5,44
3909,요양보호사자격증 취득과정,행복나눔요양보호사교육원,30,504000,40,64.6,55
3910,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,63
3911,요양보호사자격증취득과정,탑요양보호사교육원,30,528000,35,,
3912,요양보호사 자격 취득과정,성신간호학원부설요양보호사교육원,30,600000,40,52.2,
3913,"요양보호사 자격증취득(주간,야간)",뉴시흥요양보호사교육원,30,580800,35,,
3914,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,
3915,요양보호사 취득과정,광주역요양보호사교육원,33,600000,36,52.2,
3916,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,59
3917,간호조무사 국가자격 취득반,수원탑수원역점간호학원,204,3746800,30,66.1,
3918,ncs요양보호사국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,40,75,59
3919,요양보호사(자격증 취득과정),효요양보호사교육원,30,600000,30,,
3920,요양보호사자격증 취득과정(사회복지사),천안베스트간호학원 부설 요양보호사교육원,15,250000,33,51.3,
3921,요양보호사자격증 취득과정,대신요양보호사교육원,30,480000,40,52.3,
3922,요양보호사 자격취득과정 (구직자),꽃담요양보호사교육원,30,700000,30,55.9,
3923,요양보호사 자격 취득 과정,두드림요양보호사교육원,30,540000,38,,
3924,요양보호사주간반,화정요양보호사 교육원,30,550080,40,,57
3925,요양보호사국가자격증취득-NCS,주은요양보호사교육원,30,640800,32,55.7,59
3926,임상심리사2급 자격증취득과정(필기),한국이러닝협회,95,285120,500,,
3927,국제의료관광코디네이터 자격증취득과정,아바평생교육원,23,997740,11,56.4,
3928,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,
3929,요양보호사국가자격증취득(비NCS),(시흥)소래요양보호사교육원,30,540000,40,,
3930,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,40,45.6,
3931,성공취업 간호조무사 국가자격 취득 (구직자),현대간호학원,194,3230000,35,74.5,
3932,요양보호사자격증취득과정,제이성모요양보호사교육원,30,650000,30,65,
3933,간호조무사자격증 취득과정,장유간호학원,322,3028960,30,86,
3934,요양보호사 자격 취득과정,운정요양보호사교육원,30,641280,24,62,
3935,A+요양보호사자격취득,(주)북부산요양보호사교육원,31,720000,29,51,
3936,요양보호사 자격 취득 과정,안심생활요양보호사교육원,33,540000,28,,
